stage	sb	ID	Fa	trans	dnds	dn	ds
G31	unbias	31_unbias	RBH_pair_10283.fa	TRINITY_DN136799_c1_g3_i2	0.0752	0.1132	1.505
G31	unbias	31_unbias	RBH_pair_5915.fa	TRINITY_DN138474_c0_g2_i1	0.0245	0.0369	1.5052
G31	unbias	31_unbias	RBH_pair_2543.fa	TRINITY_DN135331_c6_g1_i3	0.0322	0.0485	1.5056
G31	unbias	31_unbias	RBH_pair_955.fa	TRINITY_DN131481_c0_g1_i6	0.1436	0.2162	1.5056
G31	unbias	31_unbias	RBH_pair_5869.fa	TRINITY_DN137453_c0_g1_i3	0.0201	0.0303	1.5057
G31	unbias	31_unbias	RBH_pair_8376.fa	TRINITY_DN115537_c1_g1_i2	0.0262	0.0395	1.506
G31	unbias	31_unbias	RBH_pair_389.fa	TRINITY_DN138902_c4_g2_i8	0.0483	0.0727	1.506
G31	unbias	31_unbias	RBH_pair_6332.fa	TRINITY_DN130952_c1_g1_i1	0.0941	0.1417	1.506
G31	unbias	31_unbias	RBH_pair_2200.fa	TRINITY_DN124474_c2_g1_i2	0.0429	0.0647	1.5061
G31	unbias	31_unbias	RBH_pair_8940.fa	TRINITY_DN114198_c0_g1_i1	0.0987	0.1487	1.5061
G31	unbias	31_unbias	RBH_pair_7059.fa	TRINITY_DN123581_c1_g4_i3	0.0394	0.0593	1.5065
G31	unbias	31_unbias	RBH_pair_2128.fa	TRINITY_DN135383_c4_g1_i1	0.039	0.0588	1.5066
G31	unbias	31_unbias	RBH_pair_5388.fa	TRINITY_DN126963_c5_g1_i2	0.0434	0.0655	1.5066
G31	unbias	31_unbias	RBH_pair_4980.fa	TRINITY_DN139945_c0_g2_i1	0.0487	0.0734	1.5066
G31	unbias	31_unbias	RBH_pair_5914.fa	TRINITY_DN126728_c3_g1_i2	0.0423	0.0638	1.5067
G31	unbias	31_unbias	RBH_pair_2547.fa	TRINITY_DN136102_c0_g1_i2	0.1087	0.1638	1.5069
G31	unbias	31_unbias	RBH_pair_4950.fa	TRINITY_DN140879_c7_g2_i2	0.0621	0.0936	1.5072
G31	unbias	31_unbias	RBH_pair_7612.fa	TRINITY_DN138917_c0_g3_i1	0.116	0.1749	1.5076
G31	unbias	31_unbias	RBH_pair_5532.fa	TRINITY_DN125907_c0_g1_i1	0.0381	0.0574	1.5079
G31	unbias	31_unbias	RBH_pair_4102.fa	TRINITY_DN132922_c0_g3_i1	0.0264	0.0398	1.508
G31	unbias	31_unbias	RBH_pair_9566.fa	TRINITY_DN144017_c1_g4_i2	0.0995	0.15	1.5081
G31	unbias	31_unbias	RBH_pair_10714.fa	TRINITY_DN140853_c1_g1_i2	0.1832	0.2763	1.5082
G31	unbias	31_unbias	RBH_pair_1521.fa	TRINITY_DN124785_c1_g2_i1	0.1607	0.2424	1.5086
G31	unbias	31_unbias	RBH_pair_5520.fa	TRINITY_DN132676_c2_g1_i1	0.1725	0.2602	1.509
G31	unbias	31_unbias	RBH_pair_9570.fa	TRINITY_DN123491_c1_g1_i1	0.0598	0.0902	1.5094
G31	unbias	31_unbias	RBH_pair_5341.fa	TRINITY_DN143835_c1_g1_i2	0.0238	0.0359	1.5097
G31	unbias	31_unbias	RBH_pair_10691.fa	TRINITY_DN142776_c1_g1_i1	0.1574	0.2376	1.5097
G31	unbias	31_unbias	RBH_pair_8948.fa	TRINITY_DN118601_c5_g2_i2	0.0759	0.1147	1.511
G31	unbias	31_unbias	RBH_pair_7879.fa	TRINITY_DN130992_c0_g2_i2	0.1313	0.1984	1.511
G31	unbias	31_unbias	RBH_pair_9771.fa	TRINITY_DN120166_c4_g1_i2	0.0476	0.072	1.5112
G31	unbias	31_unbias	RBH_pair_8687.fa	TRINITY_DN120179_c0_g2_i2	0.0152	0.023	1.5114
G31	unbias	31_unbias	RBH_pair_1147.fa	TRINITY_DN114657_c1_g1_i9	0.0794	0.12	1.5115
G31	unbias	31_unbias	RBH_pair_10781.fa	TRINITY_DN126444_c0_g4_i2	0.085	0.1284	1.5115
G31	unbias	31_unbias	RBH_pair_1749.fa	TRINITY_DN126136_c1_g3_i5	0.0526	0.0796	1.5129
G31	unbias	31_unbias	RBH_pair_4220.fa	TRINITY_DN117243_c0_g1_i7	0.2261	0.3421	1.513
G31	unbias	31_unbias	RBH_pair_1718.fa	TRINITY_DN129960_c4_g1_i1	0.1114	0.1686	1.5138
G31	unbias	31_unbias	RBH_pair_3075.fa	TRINITY_DN138530_c2_g1_i1	0.0149	0.0226	1.514
G31	unbias	31_unbias	RBH_pair_7237.fa	TRINITY_DN132754_c6_g2_i2	0.1779	0.2694	1.514
G31	unbias	31_unbias	RBH_pair_7971.fa	TRINITY_DN123983_c4_g1_i2	0.1293	0.1958	1.5141
G31	unbias	31_unbias	RBH_pair_4329.fa	TRINITY_DN120681_c5_g1_i1	0.0276	0.0418	1.5143
G31	unbias	31_unbias	RBH_pair_10418.fa	TRINITY_DN119114_c0_g3_i2	0.0808	0.1224	1.5144
G31	unbias	31_unbias	RBH_pair_2613.fa	TRINITY_DN138726_c1_g1_i10	0.1059	0.1604	1.5145
G31	unbias	31_unbias	RBH_pair_8889.fa	TRINITY_DN121914_c0_g2_i2	0.0243	0.0368	1.5147
G31	unbias	31_unbias	RBH_pair_9862.fa	TRINITY_DN137300_c6_g1_i3	0.0526	0.0797	1.5151
G31	unbias	31_unbias	RBH_pair_1700.fa	TRINITY_DN120439_c2_g1_i8	0.0035	0.0053	1.5155
G31	unbias	31_unbias	RBH_pair_6394.fa	TRINITY_DN117909_c9_g2_i1	0.0328	0.0497	1.5156
G31	unbias	31_unbias	RBH_pair_2960.fa	TRINITY_DN135018_c4_g1_i3	0.0567	0.086	1.5157
G31	unbias	31_unbias	RBH_pair_6695.fa	TRINITY_DN114320_c5_g1_i2	0.0491	0.0744	1.5159
G31	unbias	31_unbias	RBH_pair_8690.fa	TRINITY_DN122212_c0_g1_i1	0.0982	0.1489	1.5159
G31	unbias	31_unbias	RBH_pair_9846.fa	TRINITY_DN116777_c7_g1_i1	0.0966	0.1465	1.5162
G31	unbias	31_unbias	RBH_pair_8967.fa	TRINITY_DN121357_c3_g1_i2	0.1066	0.1616	1.5162
G31	unbias	31_unbias	RBH_pair_8290.fa	TRINITY_DN114196_c6_g4_i1	0.0174	0.0263	1.5164
G31	unbias	31_unbias	RBH_pair_4776.fa	TRINITY_DN121193_c1_g2_i1	0.0649	0.0984	1.5167
G31	unbias	31_unbias	RBH_pair_4462.fa	TRINITY_DN123501_c1_g1_i1	0.0298	0.0452	1.5169
G31	unbias	31_unbias	RBH_pair_10461.fa	TRINITY_DN130038_c2_g3_i1	0.034	0.0516	1.5169
G31	unbias	31_unbias	RBH_pair_3506.fa	TRINITY_DN142120_c4_g1_i2	0.0968	0.1469	1.5176
G31	unbias	31_unbias	RBH_pair_6742.fa	TRINITY_DN140632_c0_g1_i1	0.0494	0.0749	1.5177
G31	unbias	31_unbias	RBH_pair_8301.fa	TRINITY_DN111576_c0_g1_i1	0.0297	0.045	1.5178
G31	unbias	31_unbias	RBH_pair_10485.fa	TRINITY_DN130951_c5_g1_i1	0.0068	0.0103	1.5181
G31	unbias	31_unbias	RBH_pair_7384.fa	TRINITY_DN114329_c0_g1_i1	0.0086	0.0131	1.5183
G31	unbias	31_unbias	RBH_pair_2624.fa	TRINITY_DN113342_c0_g1_i2	0.1422	0.2158	1.5184
G31	unbias	31_unbias	RBH_pair_2929.fa	TRINITY_DN129100_c2_g1_i10	0.0167	0.0253	1.5186
G31	unbias	31_unbias	RBH_pair_8576.fa	TRINITY_DN130936_c0_g1_i2	0.0391	0.0594	1.5193
G31	unbias	31_unbias	RBH_pair_1250.fa	TRINITY_DN134305_c1_g4_i3	0.0975	0.1482	1.5194
G31	unbias	31_unbias	RBH_pair_10028.fa	TRINITY_DN136309_c2_g1_i6	0.0495	0.0753	1.5196
G31	unbias	31_unbias	RBH_pair_7731.fa	TRINITY_DN132864_c2_g1_i2	0.0639	0.097	1.5196
G31	unbias	31_unbias	RBH_pair_8795.fa	TRINITY_DN129562_c3_g2_i3	0.0866	0.1316	1.5198
G31	unbias	31_unbias	RBH_pair_4902.fa	TRINITY_DN115289_c0_g1_i2	0.0242	0.0367	1.52
G31	unbias	31_unbias	RBH_pair_5939.fa	TRINITY_DN131516_c4_g1_i2	0.0169	0.0258	1.5209
G31	unbias	31_unbias	RBH_pair_5330.fa	TRINITY_DN137624_c1_g1_i8	0.1737	0.2642	1.5209
G31	unbias	31_unbias	RBH_pair_2556.fa	TRINITY_DN132555_c3_g2_i2	0.0238	0.0363	1.521
G31	unbias	31_unbias	RBH_pair_5004.fa	TRINITY_DN130889_c1_g1_i2	0.043	0.0655	1.5211
G31	unbias	31_unbias	RBH_pair_6975.fa	TRINITY_DN120805_c1_g1_i1	0.0879	0.1338	1.5216
G31	unbias	31_unbias	RBH_pair_10149.fa	TRINITY_DN133750_c1_g1_i4	0.0015	0.0023	1.5218
G31	unbias	31_unbias	RBH_pair_10302.fa	TRINITY_DN137160_c5_g1_i1	0.0968	0.1474	1.5218
G31	unbias	31_unbias	RBH_pair_328.fa	TRINITY_DN111309_c0_g1_i1	0.0358	0.0545	1.5223
G31	unbias	31_unbias	RBH_pair_3517.fa	TRINITY_DN133410_c0_g1_i3	0.0371	0.0565	1.5224
G31	unbias	31_unbias	RBH_pair_8869.fa	TRINITY_DN137299_c2_g1_i3	0.1139	0.1735	1.5225
G31	unbias	31_unbias	RBH_pair_6261.fa	TRINITY_DN121713_c1_g2_i2	0.049	0.0746	1.5226
G31	unbias	31_unbias	RBH_pair_4896.fa	TRINITY_DN138768_c1_g2_i6	0.0775	0.118	1.523
G31	unbias	31_unbias	RBH_pair_8621.fa	TRINITY_DN137629_c0_g1_i2	0.0246	0.0375	1.5238
G31	unbias	31_unbias	RBH_pair_35.fa	TRINITY_DN121171_c0_g1_i2	0.0685	0.1045	1.5247
G31	unbias	31_unbias	RBH_pair_6117.fa	TRINITY_DN117211_c4_g3_i1	0.0461	0.0703	1.525
G31	unbias	31_unbias	RBH_pair_2132.fa	TRINITY_DN142218_c0_g3_i3	0.0343	0.0524	1.5262
G31	unbias	31_unbias	RBH_pair_8832.fa	TRINITY_DN144000_c3_g1_i3	0.1134	0.1731	1.5262
G31	unbias	31_unbias	RBH_pair_8561.fa	TRINITY_DN129730_c5_g1_i1	0.062	0.0947	1.5264
G31	unbias	31_unbias	RBH_pair_6112.fa	TRINITY_DN113129_c0_g1_i3	0.0585	0.0894	1.5267
G31	unbias	31_unbias	RBH_pair_9925.fa	TRINITY_DN142931_c1_g1_i6	0.128	0.1954	1.5267
G31	unbias	31_unbias	RBH_pair_9863.fa	TRINITY_DN116987_c0_g1_i1	0.0405	0.0619	1.5272
G31	unbias	31_unbias	RBH_pair_3327.fa	TRINITY_DN119122_c3_g1_i5	0.0989	0.1511	1.5272
G31	unbias	31_unbias	RBH_pair_1902.fa	TRINITY_DN119831_c6_g1_i11	0.0556	0.0849	1.5275
G31	unbias	31_unbias	RBH_pair_9459.fa	TRINITY_DN134640_c0_g1_i1	0.1087	0.166	1.5276
G31	unbias	31_unbias	RBH_pair_7354.fa	TRINITY_DN125351_c7_g1_i1	0.0598	0.0914	1.5279
G31	unbias	31_unbias	RBH_pair_5049.fa	TRINITY_DN141163_c0_g1_i1	0.0352	0.0538	1.5281
G31	unbias	31_unbias	RBH_pair_45.fa	TRINITY_DN141880_c1_g4_i5	0.1147	0.1753	1.5286
G31	unbias	31_unbias	RBH_pair_3338.fa	TRINITY_DN118141_c3_g1_i1	0.0536	0.082	1.5288
G31	unbias	31_unbias	RBH_pair_9562.fa	TRINITY_DN125508_c4_g1_i6	0.0532	0.0813	1.5289
G31	unbias	31_unbias	RBH_pair_817.fa	TRINITY_DN136209_c2_g2_i4	0.2334	0.3568	1.529
G31	unbias	31_unbias	RBH_pair_4021.fa	TRINITY_DN136636_c4_g1_i1	0.0431	0.066	1.5298
G31	unbias	31_unbias	RBH_pair_8927.fa	TRINITY_DN144027_c4_g1_i2	0.056	0.0857	1.5298
G31	unbias	31_unbias	RBH_pair_5083.fa	TRINITY_DN121057_c0_g1_i5	0.1052	0.1609	1.5298
G31	unbias	31_unbias	RBH_pair_8692.fa	TRINITY_DN132134_c1_g2_i2	0.0698	0.1069	1.5301
G31	unbias	31_unbias	RBH_pair_5723.fa	TRINITY_DN136792_c1_g1_i4	0.0388	0.0593	1.5302
G31	unbias	31_unbias	RBH_pair_4976.fa	TRINITY_DN115825_c6_g1_i1	0.0896	0.1371	1.5306
G31	unbias	31_unbias	RBH_pair_2277.fa	TRINITY_DN135836_c0_g1_i2	0.1121	0.1715	1.5307
G31	unbias	31_unbias	RBH_pair_2565.fa	TRINITY_DN115299_c1_g1_i2	0.0045	0.0069	1.5309
G31	unbias	31_unbias	RBH_pair_5311.fa	TRINITY_DN112048_c0_g1_i2	0.2224	0.3406	1.5312
G31	unbias	31_unbias	RBH_pair_2141.fa	TRINITY_DN129398_c2_g3_i6	0.0588	0.0901	1.5315
G31	unbias	31_unbias	RBH_pair_4494.fa	TRINITY_DN129316_c0_g1_i1	0.0796	0.1219	1.5316
G31	unbias	31_unbias	RBH_pair_7432.fa	TRINITY_DN122851_c3_g1_i1	0.14	0.2145	1.5317
G31	unbias	31_unbias	RBH_pair_9266.fa	TRINITY_DN132327_c1_g1_i1	0.0606	0.0929	1.5319
G31	unbias	31_unbias	RBH_pair_7801.fa	TRINITY_DN139647_c0_g2_i4	0.0058	0.0089	1.532
G31	unbias	31_unbias	RBH_pair_7799.fa	TRINITY_DN126884_c2_g1_i2	0.0579	0.0887	1.532
G31	unbias	31_unbias	RBH_pair_3183.fa	TRINITY_DN130491_c2_g1_i1	0.1572	0.241	1.5325
G31	unbias	31_unbias	RBH_pair_5172.fa	TRINITY_DN136523_c2_g1_i2	0.0466	0.0714	1.5326
G31	unbias	31_unbias	RBH_pair_10431.fa	TRINITY_DN136685_c1_g3_i2	0.1158	0.1775	1.5328
G31	unbias	31_unbias	RBH_pair_4916.fa	TRINITY_DN132142_c2_g1_i2	0.0475	0.0728	1.5334
G31	unbias	31_unbias	RBH_pair_4978.fa	TRINITY_DN121522_c0_g1_i4	0.043	0.066	1.5338
G31	unbias	31_unbias	RBH_pair_5164.fa	TRINITY_DN125426_c3_g2_i5	0.0483	0.0742	1.5341
G31	unbias	31_unbias	RBH_pair_9245.fa	TRINITY_DN136790_c2_g3_i2	0.0786	0.1205	1.5341
G31	unbias	31_unbias	RBH_pair_798.fa	TRINITY_DN134177_c8_g1_i1	0.2167	0.3325	1.5341
G31	unbias	31_unbias	RBH_pair_8959.fa	TRINITY_DN115783_c8_g5_i1	0.0612	0.0939	1.5342
G31	unbias	31_unbias	RBH_pair_9212.fa	TRINITY_DN113378_c0_g1_i2	0.1051	0.1612	1.5342
G31	unbias	31_unbias	RBH_pair_4080.fa	TRINITY_DN121916_c5_g1_i2	0.0434	0.0666	1.5344
G31	unbias	31_unbias	RBH_pair_5047.fa	TRINITY_DN136076_c0_g1_i3	0.0531	0.0815	1.5344
G31	unbias	31_unbias	RBH_pair_4097.fa	TRINITY_DN140947_c1_g1_i1	0.0596	0.0915	1.5345
G31	unbias	31_unbias	RBH_pair_8919.fa	TRINITY_DN139268_c1_g2_i6	0.0402	0.0618	1.5348
G31	unbias	31_unbias	RBH_pair_7480.fa	TRINITY_DN141545_c8_g1_i4	0.0227	0.0348	1.5349
G31	unbias	31_unbias	RBH_pair_6237.fa	TRINITY_DN134158_c3_g1_i1	0.0461	0.0708	1.5349
G31	unbias	31_unbias	RBH_pair_9088.fa	TRINITY_DN134678_c1_g2_i1	0.0359	0.0551	1.5351
G31	unbias	31_unbias	RBH_pair_1297.fa	TRINITY_DN131066_c0_g1_i2	0.1301	0.1997	1.5352
G31	unbias	31_unbias	RBH_pair_8461.fa	TRINITY_DN117072_c3_g1_i5	0.0044	0.0068	1.5354
G31	unbias	31_unbias	RBH_pair_6331.fa	TRINITY_DN126008_c2_g1_i5	0.0226	0.0347	1.5355
G31	unbias	31_unbias	RBH_pair_2221.fa	TRINITY_DN131822_c5_g2_i3	0.0529	0.0813	1.5356
G31	unbias	31_unbias	RBH_pair_1903.fa	TRINITY_DN140518_c0_g1_i8	0.0547	0.0839	1.5361
G31	unbias	31_unbias	RBH_pair_5160.fa	TRINITY_DN116662_c5_g2_i2	0.0299	0.0459	1.5362
G31	unbias	31_unbias	RBH_pair_4391.fa	TRINITY_DN130692_c0_g1_i1	0.0597	0.0918	1.5362
G31	unbias	31_unbias	RBH_pair_9897.fa	TRINITY_DN120910_c3_g2_i1	0.0707	0.1086	1.5364
G31	unbias	31_unbias	RBH_pair_927.fa	TRINITY_DN140045_c2_g1_i1	0.0787	0.1208	1.5364
G31	unbias	31_unbias	RBH_pair_10305.fa	TRINITY_DN143540_c5_g1_i4	0.0793	0.1219	1.5366
G31	unbias	31_unbias	RBH_pair_8890.fa	TRINITY_DN125335_c1_g1_i1	0.0584	0.0898	1.5368
G31	unbias	31_unbias	RBH_pair_3263.fa	TRINITY_DN126172_c3_g1_i10	0.0397	0.0611	1.5369
G31	unbias	31_unbias	RBH_pair_5264.fa	TRINITY_DN125842_c0_g1_i1	0.0704	0.1081	1.537
G31	unbias	31_unbias	RBH_pair_6664.fa	TRINITY_DN139732_c2_g1_i2	0.1654	0.2542	1.537
G31	unbias	31_unbias	RBH_pair_2431.fa	TRINITY_DN115021_c0_g1_i3	0.0552	0.0849	1.5372
G31	unbias	31_unbias	RBH_pair_4668.fa	TRINITY_DN133949_c0_g1_i18	0.0502	0.0771	1.5376
G31	unbias	31_unbias	RBH_pair_6659.fa	TRINITY_DN127900_c1_g6_i1	0.0174	0.0268	1.5383
G31	unbias	31_unbias	RBH_pair_10526.fa	TRINITY_DN129770_c0_g1_i4	0.1094	0.1683	1.5386
G31	unbias	31_unbias	RBH_pair_6856.fa	TRINITY_DN125497_c5_g1_i9	0.124	0.1908	1.5387
G31	unbias	31_unbias	RBH_pair_6733.fa	TRINITY_DN115517_c2_g1_i5	0.0124	0.0191	1.5388
G31	unbias	31_unbias	RBH_pair_9576.fa	TRINITY_DN127068_c6_g2_i2	0.0543	0.0835	1.5391
G31	unbias	31_unbias	RBH_pair_9054.fa	TRINITY_DN126936_c2_g4_i1	0.1263	0.1944	1.5391
G31	unbias	31_unbias	RBH_pair_2616.fa	TRINITY_DN119047_c0_g1_i1	0.054	0.0832	1.5392
G31	unbias	31_unbias	RBH_pair_8818.fa	TRINITY_DN138083_c0_g1_i1	0.0866	0.1334	1.5393
G31	unbias	31_unbias	RBH_pair_10706.fa	TRINITY_DN117303_c0_g3_i4	0.056	0.0862	1.5399
G31	unbias	31_unbias	RBH_pair_9705.fa	TRINITY_DN141740_c5_g1_i2	0.0628	0.0967	1.5399
G31	unbias	31_unbias	RBH_pair_9594.fa	TRINITY_DN139967_c2_g2_i5	0.001	0.0015	1.54
G31	unbias	31_unbias	RBH_pair_1439.fa	TRINITY_DN134997_c2_g2_i2	0.0526	0.0811	1.541
G31	unbias	31_unbias	RBH_pair_8237.fa	TRINITY_DN116705_c0_g2_i1	0.0371	0.0572	1.5411
G31	unbias	31_unbias	RBH_pair_6122.fa	TRINITY_DN123269_c1_g3_i3	0.0611	0.0942	1.5414
G31	unbias	31_unbias	RBH_pair_1056.fa	TRINITY_DN123050_c0_g1_i4	0.1761	0.2714	1.5414
G31	unbias	31_unbias	RBH_pair_2410.fa	TRINITY_DN136151_c2_g2_i2	0.2111	0.3254	1.5417
G31	unbias	31_unbias	RBH_pair_7240.fa	TRINITY_DN135092_c3_g1_i1	0.0573	0.0884	1.5425
G31	unbias	31_unbias	RBH_pair_5628.fa	TRINITY_DN114833_c3_g2_i3	0.096	0.1481	1.5425
G31	unbias	31_unbias	RBH_pair_7740.fa	TRINITY_DN140773_c2_g1_i5	0.0237	0.0366	1.5428
G31	unbias	31_unbias	RBH_pair_3360.fa	TRINITY_DN130169_c0_g1_i8	0.0156	0.024	1.5429
G31	unbias	31_unbias	RBH_pair_9747.fa	TRINITY_DN130354_c0_g1_i4	0.0251	0.0387	1.5431
G31	unbias	31_unbias	RBH_pair_4017.fa	TRINITY_DN129186_c3_g2_i1	0.0473	0.073	1.5432
G31	unbias	31_unbias	RBH_pair_1362.fa	TRINITY_DN121601_c0_g2_i9	0.0548	0.0846	1.5432
G31	unbias	31_unbias	RBH_pair_7182.fa	TRINITY_DN119981_c2_g3_i1	0.0413	0.0638	1.5433
G31	unbias	31_unbias	RBH_pair_5656.fa	TRINITY_DN140351_c0_g1_i2	0.0509	0.0785	1.5433
G31	unbias	31_unbias	RBH_pair_8147.fa	TRINITY_DN143820_c10_g1_i3	0.1291	0.1993	1.5433
G31	unbias	31_unbias	RBH_pair_5407.fa	TRINITY_DN138001_c0_g1_i12	0.0442	0.0683	1.5435
G31	unbias	31_unbias	RBH_pair_10539.fa	TRINITY_DN134828_c1_g1_i4	0.0716	0.1106	1.5435
G31	unbias	31_unbias	RBH_pair_6297.fa	TRINITY_DN136603_c4_g3_i3	0.0103	0.016	1.5437
G31	unbias	31_unbias	RBH_pair_8445.fa	TRINITY_DN135408_c6_g1_i3	0.0479	0.0739	1.5437
G31	unbias	31_unbias	RBH_pair_1041.fa	TRINITY_DN132877_c4_g2_i5	0.1071	0.1653	1.5439
G31	unbias	31_unbias	RBH_pair_181.fa	TRINITY_DN125121_c2_g1_i1	0.1438	0.2221	1.5441
G31	unbias	31_unbias	RBH_pair_7196.fa	TRINITY_DN142745_c0_g1_i2	0.0611	0.0943	1.5442
G31	unbias	31_unbias	RBH_pair_10733.fa	TRINITY_DN125136_c1_g1_i2	0.0567	0.0875	1.5443
G31	unbias	31_unbias	RBH_pair_911.fa	TRINITY_DN135214_c2_g2_i1	0.1024	0.1581	1.5443
G31	unbias	31_unbias	RBH_pair_8030.fa	TRINITY_DN118672_c0_g2_i1	0.0138	0.0213	1.5447
G31	unbias	31_unbias	RBH_pair_1384.fa	TRINITY_DN141907_c0_g2_i2	0.0447	0.0691	1.5449
G31	unbias	31_unbias	RBH_pair_2748.fa	TRINITY_DN119814_c3_g1_i4	0.0642	0.0992	1.5451
G31	unbias	31_unbias	RBH_pair_800.fa	TRINITY_DN138316_c4_g1_i8	0.0741	0.1145	1.5454
G31	unbias	31_unbias	RBH_pair_5830.fa	TRINITY_DN134209_c0_g4_i3	0.0541	0.0837	1.5456
G31	unbias	31_unbias	RBH_pair_150.fa	TRINITY_DN139555_c4_g1_i1	0.0746	0.1153	1.5457
G31	unbias	31_unbias	RBH_pair_2238.fa	TRINITY_DN129889_c7_g1_i1	0.0797	0.1232	1.5459
G31	unbias	31_unbias	RBH_pair_6939.fa	TRINITY_DN112837_c0_g1_i1	0.0749	0.1158	1.546
G31	unbias	31_unbias	RBH_pair_10758.fa	TRINITY_DN124103_c3_g2_i1	0.1474	0.2279	1.5463
G31	unbias	31_unbias	RBH_pair_5882.fa	TRINITY_DN144299_c8_g2_i4	0.0311	0.0481	1.5464
G31	unbias	31_unbias	RBH_pair_8830.fa	TRINITY_DN125527_c0_g1_i1	0.021	0.0324	1.547
G31	unbias	31_unbias	RBH_pair_6734.fa	TRINITY_DN140814_c7_g1_i2	0.0101	0.0156	1.5471
G31	unbias	31_unbias	RBH_pair_9027.fa	TRINITY_DN121990_c1_g1_i2	0.0648	0.1003	1.5475
G31	unbias	31_unbias	RBH_pair_6892.fa	TRINITY_DN129873_c2_g1_i2	0.043	0.0665	1.5479
G31	unbias	31_unbias	RBH_pair_9556.fa	TRINITY_DN130953_c3_g1_i5	0.0671	0.104	1.5487
G31	unbias	31_unbias	RBH_pair_10540.fa	TRINITY_DN124333_c2_g2_i1	0.0728	0.1128	1.5489
G31	unbias	31_unbias	RBH_pair_7135.fa	TRINITY_DN143845_c0_g2_i1	0.0562	0.087	1.549
G31	unbias	31_unbias	RBH_pair_3676.fa	TRINITY_DN128967_c0_g1_i2	0.0287	0.0445	1.5491
G31	unbias	31_unbias	RBH_pair_10020.fa	TRINITY_DN138431_c1_g1_i3	0.0351	0.0544	1.5491
G31	unbias	31_unbias	RBH_pair_1590.fa	TRINITY_DN138573_c7_g4_i1	0.0672	0.1041	1.5492
G31	unbias	31_unbias	RBH_pair_1557.fa	TRINITY_DN133861_c1_g2_i1	0.0651	0.1009	1.5493
G31	unbias	31_unbias	RBH_pair_5339.fa	TRINITY_DN132707_c0_g1_i9	0.0111	0.0172	1.5494
G31	unbias	31_unbias	RBH_pair_10251.fa	TRINITY_DN128537_c1_g1_i3	0.0258	0.0399	1.5495
G31	unbias	31_unbias	RBH_pair_2668.fa	TRINITY_DN144053_c5_g1_i4	0.0603	0.0934	1.5496
G31	unbias	31_unbias	RBH_pair_7823.fa	TRINITY_DN113957_c11_g1_i2	0.119	0.1845	1.5496
G31	unbias	31_unbias	RBH_pair_114.fa	TRINITY_DN133903_c2_g1_i4	0.2235	0.3464	1.5496
G31	unbias	31_unbias	RBH_pair_5681.fa	TRINITY_DN110003_c0_g1_i1	0.0405	0.0628	1.55
G31	unbias	31_unbias	RBH_pair_2336.fa	TRINITY_DN118563_c3_g1_i1	0.1436	0.2225	1.55
G31	unbias	31_unbias	RBH_pair_7723.fa	TRINITY_DN135414_c3_g1_i10	0.0909	0.1409	1.5505
G31	unbias	31_unbias	RBH_pair_3129.fa	TRINITY_DN144092_c2_g1_i1	0.0343	0.0532	1.5506
G31	unbias	31_unbias	RBH_pair_4593.fa	TRINITY_DN144108_c1_g1_i6	0.191	0.2962	1.5506
G31	unbias	31_unbias	RBH_pair_484.fa	TRINITY_DN116016_c0_g1_i1	0.2131	0.3305	1.5507
G31	unbias	31_unbias	RBH_pair_4877.fa	TRINITY_DN142160_c1_g1_i3	0.0203	0.0314	1.5509
G31	unbias	31_unbias	RBH_pair_5584.fa	TRINITY_DN127149_c1_g2_i3	0.0668	0.1036	1.5509
G31	unbias	31_unbias	RBH_pair_5991.fa	TRINITY_DN112298_c0_g1_i1	0.3644	0.5652	1.5511
G31	unbias	31_unbias	RBH_pair_1016.fa	TRINITY_DN128874_c5_g4_i1	0.1762	0.2733	1.5512
G31	unbias	31_unbias	RBH_pair_6072.fa	TRINITY_DN125621_c3_g3_i2	0.0398	0.0617	1.5516
G31	unbias	31_unbias	RBH_pair_2285.fa	TRINITY_DN126709_c0_g1_i1	0.0675	0.1048	1.5519
G31	unbias	31_unbias	RBH_pair_7549.fa	TRINITY_DN130438_c3_g2_i1	0.0155	0.0241	1.5524
G31	unbias	31_unbias	RBH_pair_5349.fa	TRINITY_DN144227_c0_g1_i2	0.0231	0.0359	1.5524
G31	unbias	31_unbias	RBH_pair_7559.fa	TRINITY_DN143200_c8_g2_i6	0.0449	0.0697	1.5525
G31	unbias	31_unbias	RBH_pair_9759.fa	TRINITY_DN132185_c0_g3_i3	0.0693	0.1076	1.5529
G31	unbias	31_unbias	RBH_pair_3425.fa	TRINITY_DN118331_c0_g1_i1	0.0795	0.1235	1.5529
G31	unbias	31_unbias	RBH_pair_8395.fa	TRINITY_DN135743_c0_g1_i3	0.0177	0.0276	1.5532
G31	unbias	31_unbias	RBH_pair_2257.fa	TRINITY_DN138753_c2_g2_i1	0.0488	0.0758	1.5535
G31	unbias	31_unbias	RBH_pair_10278.fa	TRINITY_DN142858_c0_g1_i4	0.0503	0.0782	1.5543
G31	unbias	31_unbias	RBH_pair_4792.fa	TRINITY_DN136155_c3_g1_i5	0.1179	0.1833	1.5543
G31	unbias	31_unbias	RBH_pair_1659.fa	TRINITY_DN133070_c5_g1_i2	0.047	0.0731	1.5547
G31	unbias	31_unbias	RBH_pair_8651.fa	TRINITY_DN112269_c0_g1_i1	0.1155	0.1796	1.555
