gid	gname	chr	start	end
TRINITY_DN126703_c0_g1_i1	ID=Xetrov90011466mgName=LOC100486268-like]ST2B1_RATST2B1_RATQ	Chr04	61633734	61649903
TRINITY_DN130128_c4_g2_i1	ID=Xetrov90011467mgName=dpep1]DPEP1_HUMANDPEP1_HUMANQ	Chr04	61678841	61699261
TRINITY_DN127811_c0_g2_i1	ID=Xetrov90011469mgName=chmp1a]CHM1A_XENLACHM1A_XENLAQ	Chr04	61713690	61725301
TRINITY_DN126215_c1_g1_i1	ID=Xetrov90011470mgName=spata2l]SPA2L_HUMANSPA2L_HUMANQ	Chr04	61730473	61732526
TRINITY_DN131299_c0_g1_i2	ID=Xetrov90011471mgName=LOC100489732-like]SDR1_AEDAESDR1_AEDAEQ	Chr04	61743844	61746727
TRINITY_DN137788_c1_g1_i3	ID=Xetrov90011472mgName=vps9d1]VP9D1_HUMANVP9D1_HUMANQ	Chr04	61750454	61774421
TRINITY_DN116857_c2_g1_i5	ID=Xetrov90011473mgName=afg3l1p]AFG31_MOUSEAFG31_MOUSEQ	Chr04	61782935	61799229
TRINITY_DN119794_c0_g3_i5	ID=Xetrov90011475mgName=gas8]GAS8_RATGAS8_RATQ	Chr04	61830409	61841397
TRINITY_DN117919_c1_g1_i9	ID=Xetrov90011476mgName=LOC100489904-like]HIUH_DANREHIUH_DANREQ	Chr04	61880658	61886785
TRINITY_DN119427_c1_g3_i2	ID=Xetrov90011478mgName=LOC100216037]IST1_PONABIST1_PONABQ	Chr04	61897569	61907028
TRINITY_DN133726_c0_g4_i4	ID=Xetrov90011479mgName=ap1g1-like]AP1G1_HUMANAP1G1_HUMANQ	Chr04	61940876	61958946
TRINITY_DN135248_c5_g2_i5	ID=Xetrov90011485mgName=spire2-like]SPIR2_HUMANSPIR2_HUMANQ	Chr04	62009135	62038433
TRINITY_DN142410_c2_g2_i5	ID=Xetrov90011486mgName=fanca]FANCA_HUMANFANCA_HUMANQ	Chr04	62059377	62104129
TRINITY_DN124848_c2_g1_i5	ID=Xetrov90011487mgName=znf276]ZN276_MOUSEZN276_MOUSEQ	Chr04	62103333	62112795
TRINITY_DN124105_c1_g1_i1	ID=Xetrov90011490mgName=vps4a-like]VPS4A_RATVPS4A_RATQ	Chr04	62238891	62250768
TRINITY_DN114383_c2_g1_i2	ID=Xetrov90011491mgName=pdf]DEFM_HUMANDEFM_HUMANQ	Chr04	62250610	62252253
TRINITY_DN114878_c0_g1_i1	ID=Xetrov90011492mgName=nip7]NIP7_XENLANIP7_XENLAQ	Chr04	62270217	62283611
TRINITY_DN127668_c1_g2_i2	ID=Xetrov90011493mgName=cog8]COG8_BOVINCOG8_BOVINQ	Chr04	62273214	62278330
TRINITY_DN131139_c5_g4_i3	ID=Xetrov90011494mgName=tmed6]TMED6_HUMANTMED6_HUMANQ	Chr04	62283887	62290232
TRINITY_DN126373_c0_g1_i1	ID=Xetrov90011495mgName=terf2]TERF2_HUMANTERF2_HUMANQ	Chr04	62289959	62306142
TRINITY_DN119531_c2_g1_i3	ID=Xetrov90011496mgName=cyb5b]CYB5B_RATCYB5B_RATQ	Chr04	62315090	62329657
TRINITY_DN120333_c3_g4_i2	ID=Xetrov90011498mgName=nqo1]NQO1_RATNQO1_RATQ	Chr04	62418080	62430401
TRINITY_DN119881_c5_g2_i3	ID=Xetrov90011500mgName=nob1]NOB1_MACFANOB1_MACFAQ	Chr04	62439859	62449292
TRINITY_DN136567_c3_g1_i2	ID=Xetrov90011502mgName=psmd7]PSMD7_HUMANPSMD7_HUMANQ	Chr04	62515957	62524914
TRINITY_DN133175_c2_g1_i1	ID=Xetrov90011508mgName=dhx38]PRP16_BOVINPRP16_BOVINQ	Chr04	63264299	63285198
TRINITY_DN133073_c2_g2_i5	ID=Xetrov90011509mgName=dhodh]PYRD_HUMANPYRD_HUMANQ	Chr04	63285316	63289906
TRINITY_DN123446_c2_g1_i3	ID=Xetrov90011514mgName=ist1]IST1_HUMANIST1_HUMANQ	Chr04	63418732	63429259
TRINITY_DN128559_c4_g1_i2	ID=Xetrov90011517mgName=alg13]ALG13_RATALG13_RATQ	Chr04	63460328	63464581
TRINITY_DN138011_c2_g1_i6	ID=Xetrov90011519mgName=tat]ATTY_MOUSEATTY_MOUSEQ	Chr04	63536360	63550399
TRINITY_DN115949_c3_g3_i1	ID=Xetrov90011520mgName=tcf25]TCF25_MOUSETCF25_MOUSEQ	Chr04	63579990	63603828
TRINITY_DN128119_c0_g3_i1	ID=Xetrov90011524mgName=def8]DEFI8_XENTRDEFI8_XENTRQ	Chr04	63689596	63707383
TRINITY_DN125511_c0_g1_i1	ID=Xetrov90011526mgName=cirh1a]CIR1A_HUMANCIR1A_HUMANQ	Chr04	63741689	63750425
TRINITY_DN133925_c3_g1_i2	ID=Xetrov90011529mgName=tango6]TNG6_HUMANTNG6_HUMANQ	Chr04	63790020	63829912
TRINITY_DN142107_c0_g1_i5	ID=Xetrov90011530mgName=cdh1]CADH1_XENLACADH1_XENLAQ	Chr04	63843212	63875901
TRINITY_DN128087_c0_g2_i4	ID=Xetrov90011532mgName=cdh3]CADHF_XENLACADHF_XENLAQ	Chr04	63894782	63925360
TRINITY_DN136871_c1_g1_i1	ID=Xetrov90011533mgName=foxc2]FOXC2_XENTRFOXC2_XENTRQ	Chr04	63959102	63961530
TRINITY_DN134554_c5_g1_i1	ID=Xetrov90011535mgName=zdhhc7]ZDHC7_RATZDHC7_RATQ	Chr04	64394302	64401671
TRINITY_DN114590_c0_g1_i8	ID=Xetrov90011536mgName=hnf4b]HNF4B_XENLAHNF4B_XENLAQ	Chr04	64411141	64449619
TRINITY_DN124964_c3_g1_i4	ID=Xetrov90011537mgName=crispld2]CRLD2_XENTRCRLD2_XENTRQ	Chr04	64538316	64572471
TRINITY_DN126886_c2_g1_i1	ID=Xetrov90011539mgName=usp10]UB10A_XENLAUB10A_XENLAQ	Chr04	64589165	64621138
TRINITY_DN118097_c1_g1_i1	ID=Xetrov90011541mgName=klhl36-like]KLH36_HUMANKLH36_HUMANQ	Chr04	64622355	64631722
TRINITY_DN133932_c2_g1_i1	ID=Xetrov90011542mgName=cotl1]COTL1_BOVINCOTL1_BOVINQ	Chr04	64641469	64662720
TRINITY_DN138375_c2_g1_i7	ID=Xetrov90011543mgName=tldc1-like]TLDC1_XENLATLDC1_XENLAQ	Chr04	64717993	64732710
TRINITY_DN135711_c0_g2_i4	ID=Xetrov90011544mgName=atp2c2]AT2C2_HUMANAT2C2_HUMANQ	Chr04	64736626	64818033
TRINITY_DN138887_c0_g1_i1	ID=Xetrov90011545mgName=wfdc1-like]WFDC1_CHICKWFDC1_CHICKQ	Chr04	64850846	64867940
TRINITY_DN142674_c1_g1_i3	ID=Xetrov90011547mgName=pqlc12]PQLC1_XENLAPQLC1_XENLAQ	Chr04	64993806	65033783
TRINITY_DN132136_c2_g1_i1	ID=Xetrov90011551mgName=mlycd]DCMC_RATDCMC_RATQ	Chr04	65232754	65281234
TRINITY_DN129788_c0_g1_i1	ID=Xetrov90011554mgName=mphosph6]MPH6_MOUSEMPH6_MOUSEQ	Chr04	66339509	66346147
TRINITY_DN140010_c0_g1_i2	ID=Xetrov90011555mgName=hsd17b2]DHB2_HUMANDHB2_HUMANQ	Chr04	66400990	66442058
TRINITY_DN126125_c2_g2_i1	ID=Xetrov90011557mgName=sdr42e1-like]D42E1_XENLAD42E1_XENLAQ	Chr04	66488137	66492815
TRINITY_DN142353_c2_g2_i2	ID=Xetrov90011558mgName=plcg2]PLCG2_HUMANPLCG2_HUMANQ	Chr04	66508800	66573923
TRINITY_DN138662_c0_g1_i13	ID=Xetrov90011560mgName=tmem231]TM231_XENTRTM231_XENTRQ	Chr04	66691879	66699469
TRINITY_DN119579_c3_g3_i1	ID=Xetrov90011561mgName=gabarapl2]GBRL2_RATGBRL2_RATQ	Chr04	66724760	66732940
TRINITY_DN133989_c0_g1_i5	ID=Xetrov90011565mgName=adat1]ADAT1_XENTRADAT1_XENTRQ	Chr04	66736692	66761411
TRINITY_DN123053_c6_g1_i6	ID=Xetrov90011566mgName=kars]SYK_MOUSESYK_MOUSEQ	Chr04	66768322	66779273
TRINITY_DN118949_c0_g1_i1	ID=Xetrov90011568mgName=mthfsd]MTHSD_XENLAMTHSD_XENLAQ	Chr04	66798370	66807409
TRINITY_DN127079_c1_g2_i2	ID=Xetrov90011569mgName=foxf1]FXF1B_XENLAFXF1B_XENLAQ	Chr04	66819232	66823275
TRINITY_DN134691_c3_g1_i1	ID=Xetrov90011570mgName=irf8]IRF8_CHICKIRF8_CHICKQ	Chr04	67159823	67181374
TRINITY_DN126861_c0_g1_i7	ID=Xetrov90011572mgName=LOC100485576-like]DS22A_DANREDS22A_DANREQ	Chr04	67197754	67248325
TRINITY_DN118045_c0_g2_i6	ID=Xetrov90011573mgName=cox4i1]COX41_MOUSECOX41_MOUSEQ	Chr04	67252043	67262453
TRINITY_DN132309_c2_g1_i1	ID=Xetrov90011574mgName=emc8]EMC8_BOVINEMC8_BOVINQ	Chr04	67258642	67266521
TRINITY_DN131358_c2_g3_i3	ID=Xetrov90011577mgName=c9orf117]CI117_XENTRCI117_XENTRQ	Chr04	67301976	67310728
TRINITY_DN118816_c0_g1_i3	ID=Xetrov90011579mgName=gins2]PSF2_XENLAPSF2_XENLAQ	Chr04	67310826	67314545
TRINITY_DN135542_c0_g2_i3	ID=Xetrov90011580mgName=gse1-like]GSE1_HUMANGSE1_HUMANQ	Chr04	67327573	67351485
TRINITY_DN143408_c5_g1_i3	ID=Xetrov90011588mgName=fbxo31]FB31B_XENLAFB31B_XENLAQ	Chr04	67848086	67878514
TRINITY_DN131102_c2_g5_i1	ID=Xetrov90011589mgName=map1lc3b]MLP3B_HUMANMLP3B_HUMANQ	Chr04	67885169	67903555
TRINITY_DN132157_c9_g1_i5	ID=Xetrov90011593mgName=klhdc4]KLDC4_MOUSEKLDC4_MOUSEQ	Chr04	68120863	68150454
TRINITY_DN122014_c4_g2_i7	ID=Xetrov90011595mgName=ca5b]CAH5B_HUMANCAH5B_HUMANQ	Chr04	68234606	68266551
TRINITY_DN136501_c0_g1_i3	ID=Xetrov90011596mgName=banp]BANP_XENLABANP_XENLAQ	Chr04	68290887	68502591
TRINITY_DN140854_c0_g3_i1	ID=Xetrov90011600mgName=Xetrov90011600mg]ZN469_HUMANZN469_HUMANQ	Chr04	68882015	68894242
TRINITY_DN142658_c0_g1_i1	ID=Xetrov90011602mgName=trhr2]TRFR_SHEEPTRFR_SHEEPQ	Chr04	69138391	69152171
TRINITY_DN134722_c2_g2_i4	ID=Xetrov90011603mgName=Xetrov90011603mg]POL_HTL32POL_HTL32Q	Chr04	69190353	69193258
TRINITY_DN136670_c0_g2_i19	ID=Xetrov90011608mgName=cyba]CY24A_BOVINCY24A_BOVINQ	Chr04	69313161	69325284
TRINITY_DN135913_c3_g2_i1	ID=Xetrov90011609mgName=mvd-like]MVD1_BOVINMVD1_BOVINQ	Chr04	69329091	69346119
TRINITY_DN132256_c4_g1_i3	ID=Xetrov90011610mgName=ca7]CAH7_MOUSECAH7_MOUSEQ	Chr04	69373015	69393507
TRINITY_DN125565_c0_g1_i1	ID=Xetrov90011612mgName=pdp2]PDP2_HUMANPDP2_HUMANQ	Chr04	69426155	69428169
TRINITY_DN121279_c6_g1_i1	ID=Xetrov90011615mgName=rrad]RAD_MOUSERAD_MOUSEQ	Chr04	69542809	69546750
TRINITY_DN136266_c0_g2_i1	ID=Xetrov90011616mgName=LOC100494149]SASB_ANAPLSASB_ANAPLQ	Chr04	69587661	69607656
TRINITY_DN136076_c0_g1_i3	ID=Xetrov90011618mgName=gipc2]GIPC1_RATGIPC1_RATQ	Chr04	69865631	69924344
TRINITY_DN125441_c3_g2_i11	ID=Xetrov90011621mgName=fubp1]FUBP1_RATFUBP1_RATQ	Chr04	69963487	69982856
TRINITY_DN117626_c2_g2_i8	ID=Xetrov90011623mgName=nexn-like]NEXN_RATNEXN_RATQ	Chr04	69993371	70040480
TRINITY_DN143248_c1_g1_i2	ID=Xetrov90011628mgName=zzz3-like]ZZZ3_HUMANZZZ3_HUMANQ	Chr04	70166629	70210609
TRINITY_DN139094_c0_g1_i2	ID=Xetrov90011633mgName=pigk]GPI8_HUMANGPI8_HUMANQ	Chr04	70346533	70407270
TRINITY_DN127116_c0_g2_i1	ID=Xetrov90011634mgName=st6galnac5]SIA7E_HUMANSIA7E_HUMANQ	Chr04	70413400	70501690
TRINITY_DN112880_c0_g1_i1	ID=Xetrov90011636mgName=msh4]MSH4_HUMANMSH4_HUMANQ	Chr04	70732276	70790281
TRINITY_DN132411_c5_g1_i4	ID=Xetrov90011637mgName=rabggtb]PGTB2_BOVINPGTB2_BOVINQ	Chr04	70804062	70817182
TRINITY_DN133191_c1_g1_i2	ID=Xetrov90011638mgName=acadm]ACADM_BOVINACADM_BOVINQ	Chr04	70823063	70832506
TRINITY_DN117669_c7_g1_i1	ID=Xetrov90011640mgName=lhx8]LHX8_HUMANLHX8_HUMANQ	Chr04	70931017	70940897
TRINITY_DN142805_c2_g2_i1	ID=Xetrov90011642mgName=tyw3]TYW3_XENLATYW3_XENLAQ	Chr04	71083107	71089120
TRINITY_DN117233_c0_g2_i1	ID=Xetrov90011644mgName=cryz]QOR_CAVPOQOR_CAVPOQ	Chr04	71089150	71099437
TRINITY_DN118382_c2_g1_i2	ID=Xetrov90011652mgName=negr1]LSAMP_CHICKLSAMP_CHICKQ	Chr04	71677624	71961473
TRINITY_DN129583_c0_g2_i2	ID=Xetrov90011657mgName=cth]CGL_PIGCGL_PIGQ	Chr04	72466851	72479544
TRINITY_DN144034_c0_g1_i1	ID=Xetrov90011659mgName=Xetrov90011659mg]ExpAA=4514PredHel=2Topology=o70-92i139-161o	Chr04	72542135	72542893
TRINITY_DN137082_c2_g1_i4	ID=Xetrov90011661mgName=kif2c]KIF2C_XENLAKIF2C_XENLAQ	Chr04	72603297	72638242
TRINITY_DN136094_c0_g1_i3	ID=Xetrov90011662mgName=rps8]RS8_XENLARS8_XENLAQ	Chr04	72643878	72650856
TRINITY_DN112375_c0_g1_i1	ID=Xetrov90011664mgName=best4]BEST4_HUMANBEST4_HUMANQ	Chr04	72664083	72678157
TRINITY_DN113125_c0_g1_i3	ID=Xetrov90011665mgName=LOC101732938]BAG_STRAGBAG_STRAGQ	Chr04	72689829	72691076
TRINITY_DN131242_c0_g2_i1	ID=Xetrov90011666mgName=plk3]PLK3_HUMANPLK3_HUMANQ	Chr04	72751058	72766267
TRINITY_DN125199_c5_g1_i2	ID=Xetrov90011667mgName=tctex1d4]TC1D4_MOUSETC1D4_MOUSEQ	Chr04	72772574	72773287
TRINITY_DN100241_c0_g1_i1	ID=Xetrov90011670mgName=eif2b3]EI2BG_RATEI2BG_RATQ	Chr04	72929627	72948501
TRINITY_DN115626_c0_g1_i1	ID=Xetrov90011671mgName=tesk2]TESK2_HUMANTESK2_HUMANQ	Chr04	72981415	73039505
TRINITY_DN118836_c2_g1_i3	ID=Xetrov90011673mgName=toe1]TOE1_BOVINTOE1_BOVINQ	Chr04	73047176	73054650
TRINITY_DN126927_c0_g1_i1	ID=Xetrov90011674mgName=mutyh]MUTYH_MOUSEMUTYH_MOUSEQ	Chr04	73054781	73066973
TRINITY_DN116482_c0_g1_i1	ID=Xetrov90011676mgName=sepp1-like]SELPB_DANRESELPB_DANREQ	Chr04	73079446	73093937
TRINITY_DN135087_c1_g1_i1	ID=Xetrov90011678mgName=Xetrov90011678mg]DCUP_DANREDCUP_DANREQ	Chr04	73158355	73169836
TRINITY_DN116623_c1_g3_i1	ID=Xetrov90011679mgName=hectd3]HECD3_HUMANHECD3_HUMANQ	Chr04	73169917	73205256
TRINITY_DN126393_c1_g2_i1	ID=Xetrov90011680mgName=tmem17-like2]TM17A_XENTRTM17A_XENTRQ	Chr04	73192591	73193811
TRINITY_DN130654_c1_g1_i2	ID=Xetrov90011682mgName=LOC100492755-like]	Chr04	73231594	73245885
TRINITY_DN119096_c2_g1_i4	ID=Xetrov90011686mgName=prdx1]TDX_CYNPYTDX_CYNPYQ	Chr04	73251721	73292096
TRINITY_DN116543_c1_g1_i9	ID=Xetrov90011689mgName=akr1a1]AK1A1_XENTRAK1A1_XENTRQ	Chr04	73311868	73336258
TRINITY_DN133972_c6_g1_i2	ID=Xetrov90011696mgName=gpbp1l1]GPBL1_PONABGPBL1_PONABQ	Chr04	73409631	73450641
TRINITY_DN142498_c6_g2_i1	ID=Xetrov90011702mgName=tmem69]TMM69_XENTRTMM69_XENTRQ	Chr04	73475345	73478388
TRINITY_DN133389_c1_g1_i5	ID=Xetrov90011704mgName=dph2]DPH2_XENLADPH2_XENLAQ	Chr04	73479074	73486932
TRINITY_DN139939_c1_g1_i1	ID=Xetrov90011707mgName=ipo13]IPO13_HUMANIPO13_HUMANQ	Chr04	73659988	73699532
TRINITY_DN130857_c5_g1_i8	ID=Xetrov90011709mgName=st3gal3-like]SIAT6_RATSIAT6_RATQ	Chr04	73805107	73933502
TRINITY_DN128503_c0_g3_i2	ID=Xetrov90011710mgName=kdm4a]KDM4A_MOUSEKDM4A_MOUSEQ	Chr04	73964755	73982999
TRINITY_DN138548_c3_g2_i7	ID=Xetrov90011712mgName=ptprf]PTPRF_BOVINPTPRF_BOVINQ	Chr04	73999262	74140855
TRINITY_DN129887_c5_g1_i2	ID=Xetrov90011718mgName=med8]MED8A_XENLAMED8A_XENLAQ	Chr04	75081934	75095376
TRINITY_DN121205_c0_g1_i6	ID=Xetrov90011719mgName=elovl1]ELOV1_HUMANELOV1_HUMANQ	Chr04	75102191	75120299
TRINITY_DN134405_c1_g1_i1	ID=Xetrov90011720mgName=cdc20]CDC20_MOUSECDC20_MOUSEQ	Chr04	75127922	75136094
TRINITY_DN136765_c0_g1_i1	ID=Xetrov90011723mgName=tie1]TIE1_MOUSETIE1_MOUSEQ	Chr04	75195148	75229420
TRINITY_DN133136_c0_g1_i1	ID=Xetrov90011729mgName=wdr65]CFA57_HUMANCFA57_HUMANQ	Chr04	75300254	75325490
TRINITY_DN135341_c6_g1_i2	ID=Xetrov90011730mgName=LOC101730438-like]EBP2_XENLAEBP2_XENLAQ	Chr04	75325828	75333851
TRINITY_DN139980_c9_g1_i1	ID=Xetrov90011731mgName=LOC100493425]F183A_BOVINF183A_BOVINQ	Chr04	75332853	75339218
TRINITY_DN122867_c0_g1_i1	ID=Xetrov90011732mgName=pif1-like1]PIF1_XENLAPIF1_XENLAQ	Chr04	75339570	75350131
TRINITY_DN142753_c0_g1_i1	ID=Xetrov90011733mgName=usp24]UBP24_HUMANUBP24_HUMANQ	Chr04	75359613	75463633
TRINITY_DN134776_c1_g2_i5	ID=Xetrov90011738mgName=LOC100493579-like]CA168_HUMANCA168_HUMANQ	Chr04	76059441	76093069
TRINITY_DN122789_c0_g1_i2	ID=Xetrov90011741mgName=c8a]CO8A_RABITCO8A_RABITQ	Chr04	76109496	76124908
TRINITY_DN134190_c0_g1_i3	ID=Xetrov90011742mgName=c8b]CO8B_RATCO8B_RATQ	Chr04	76127631	76147721
TRINITY_DN125400_c0_g1_i4	ID=Xetrov90011746mgName=oma1-like]OMA1_BOVINOMA1_BOVINQ	Chr04	76748617	76786228
TRINITY_DN133350_c0_g2_i1	ID=Xetrov90011750mgName=mysm1]MYSM1_XENLAMYSM1_XENLAQ	Chr04	76796649	76817911
TRINITY_DN115540_c1_g1_i4	ID=Xetrov90011752mgName=jun]JUN_SERCAJUN_SERCAQ	Chr04	76893596	76895784
TRINITY_DN134295_c2_g1_i2	ID=Xetrov90011755mgName=hook1]HOOK1_MOUSEHOOK1_MOUSEQ	Chr04	77204793	77244661
TRINITY_DN124789_c0_g1_i3	ID=Xetrov90011756mgName=psma4]PSA4_RATPSA4_RATQ	Chr04	77243702	77254575
TRINITY_DN143714_c1_g1_i2	ID=Xetrov90011757mgName=frem1]FREM1_HUMANFREM1_HUMANQ	Chr04	77277148	77362744
TRINITY_DN138138_c4_g1_i2	ID=Xetrov90011762mgName=inadl]INADL_HUMANINADL_HUMANQ	Chr04	77865269	77979441
TRINITY_DN122219_c6_g2_i2	ID=Xetrov90011764mgName=kank4]KANK4_HUMANKANK4_HUMANQ	Chr04	77997908	78023882
TRINITY_DN137240_c1_g1_i2	ID=Xetrov90011766mgName=LOC496885]ANGL3_MOUSEANGL3_MOUSEQ	Chr04	78132638	78141292
TRINITY_DN124530_c1_g1_i1	ID=Xetrov90011767mgName=atg4c]ATG4C_XENTRATG4C_XENTRQ	Chr04	78174727	78201511
TRINITY_DN130947_c0_g1_i1	ID=Xetrov90011768mgName=foxd3]FXD3A_XENLAFXD3A_XENLAQ	Chr04	78416445	78417554
TRINITY_DN112781_c0_g1_i2	ID=Xetrov90011771mgName=itgb3bp-like]CENPR_HUMANCENPR_HUMANQ	Chr04	78479946	78525132
TRINITY_DN124305_c0_g1_i1	ID=Xetrov90011773mgName=efcab7-like]EFCB7_XENLAEFCB7_XENLAQ	Chr04	78533476	78564029
TRINITY_DN119460_c0_g3_i2	ID=Xetrov90011775mgName=pgm1]PGM1_HUMANPGM1_HUMANQ	Chr04	78592555	78615492
TRINITY_DN120821_c1_g2_i2	ID=Xetrov90011782mgName=raver2]RAVR2_HUMANRAVR2_HUMANQ	Chr04	78996780	79029408
TRINITY_DN137265_c1_g1_i1	ID=Xetrov90011783mgName=jak1]JAK1_HUMANJAK1_HUMANQ	Chr04	79033227	79101041
TRINITY_DN137518_c2_g1_i3	ID=Xetrov90011784mgName=ak4]KAD4_HUMANKAD4_HUMANQ	Chr04	79166561	79189731
TRINITY_DN138259_c2_g1_i3	ID=Xetrov90011786mgName=leprot]OBRG_MOUSEOBRG_MOUSEQ	Chr04	79261549	79270094
TRINITY_DN141398_c1_g1_i1	ID=Xetrov90011792mgName=pde4b]PDE4B_HUMANPDE4B_HUMANQ	Chr04	79616143	79637306
TRINITY_DN118531_c2_g1_i1	ID=Xetrov90011796mgName=tctex1d1-like]TC1DB_XENLATC1DB_XENLAQ	Chr04	79790523	79797524
TRINITY_DN102231_c0_g1_i1	ID=Xetrov90011797mgName=insl5]REL3_MOUSEREL3_MOUSEQ	Chr04	79799768	79802588
TRINITY_DN117505_c0_g1_i2	ID=Xetrov90011798mgName=wdr78]WDR78_HUMANWDR78_HUMANQ	Chr04	79812411	79838571
TRINITY_DN121082_c4_g1_i2	ID=Xetrov90011799mgName=mier1-like]MIER1_XENLAMIER1_XENLAQ	Chr04	79838756	79859824
TRINITY_DN115609_c1_g1_i1	ID=Xetrov90011800mgName=LOC100497699-like]S35D2_BOVINS35D2_BOVINQ	Chr04	79867824	79886522
TRINITY_DN115840_c3_g2_i9	ID=Xetrov90011805mgName=serbp1]PAIRB_MOUSEPAIRB_MOUSEQ	Chr04	80021413	80036972
TRINITY_DN123319_c1_g1_i3	ID=Xetrov90011807mgName=gadd45a]GA45A_FELCAGA45A_FELCAQ	Chr04	80098648	80103258
TRINITY_DN112460_c0_g1_i1	ID=Xetrov90011812mgName=diras3]DIRA2_HUMANDIRA2_HUMANQ	Chr04	80261758	80262515
TRINITY_DN125996_c1_g2_i2	ID=Xetrov90011813mgName=wls]WLSB_XENLAWLSB_XENLAQ	Chr04	80277569	80308391
TRINITY_DN119666_c0_g1_i1	ID=Xetrov90011814mgName=LOC100497391]MCCB_RATMCCB_RATQ	Chr04	80333838	80344048
TRINITY_DN131665_c3_g1_i1	ID=Xetrov90011815mgName=rpe65]RPE65_AMBTIRPE65_AMBTIQ	Chr04	80347721	80362212
TRINITY_DN123715_c3_g1_i1	ID=Xetrov90011818mgName=lrrc40]LRC40_XENTRLRC40_XENTRQ	Chr04	80786527	80807426
TRINITY_DN117537_c0_g1_i7	ID=Xetrov90011820mgName=ankrd13c]AN13C_XENTRAN13C_XENTRQ	Chr04	80839799	80867376
TRINITY_DN133325_c1_g1_i16	ID=Xetrov90011824mgName=Xetrov90011824mg]FAAH1_MOUSEFAAH1_MOUSEQ	Chr04	81013987	81036357
TRINITY_DN119751_c1_g1_i12	ID=Xetrov90011825mgName=LOC100487591]FAAH1_MOUSEFAAH1_MOUSEQ	Chr04	81035890	81063189
TRINITY_DN140347_c0_g1_i6	ID=Xetrov90011826mgName=LOC101732538]FAAH1_MOUSEFAAH1_MOUSEQ	Chr04	81063804	81092075
TRINITY_DN114057_c0_g1_i8	ID=Xetrov90011828mgName=nsun4]NSUN4_XENTRNSUN4_XENTRQ	Chr04	81097989	81104116
TRINITY_DN115252_c2_g5_i2	ID=Xetrov90011829mgName=LOC100492979]QCR6_MOUSEQCR6_MOUSEQ	Chr04	81106633	81109089
TRINITY_DN131191_c0_g1_i1	ID=Xetrov90011830mgName=lrrc41]LRC41_MOUSELRC41_MOUSEQ	Chr04	81114219	81128006
TRINITY_DN125311_c1_g3_i1	ID=Xetrov90011831mgName=Xetrov90011831mg]RAD54_CHICKRAD54_CHICKQ	Chr04	81135506	81154163
TRINITY_DN133795_c1_g3_i3	ID=Xetrov90011833mgName=pomgnt1]PMGT1_RATPMGT1_RATQ	Chr04	81360832	81385251
TRINITY_DN124531_c1_g3_i8	ID=Xetrov90011834mgName=tspan1]TSN1_RATTSN1_RATQ	Chr04	81422391	81432942
TRINITY_DN116506_c2_g1_i1	ID=Xetrov90011835mgName=pik3r3]P55G_HUMANP55G_HUMANQ	Chr04	81893324	81906627
TRINITY_DN134204_c0_g1_i3	ID=Xetrov90011836mgName=mast2]MAST2_HUMANMAST2_HUMANQ	Chr04	81977484	82046364
TRINITY_DN127924_c1_g4_i1	ID=Xetrov90011837mgName=folr4]RBP_DRONORBP_DRONOQ	Chr04	82129790	82152320
TRINITY_DN123270_c3_g2_i2	ID=Xetrov90011838mgName=atp6v0b]VATO_BOVINVATO_BOVINQ	Chr04	82184633	82200577
TRINITY_DN135743_c0_g2_i1	ID=Xetrov90011839mgName=b4galt2-like]B4GT2_HUMANB4GT2_HUMANQ	Chr04	82226023	82298166
TRINITY_DN130336_c0_g1_i3	ID=Xetrov90011845mgName=klf17]KLF4_HUMANKLF4_HUMANQ	Chr04	82621329	82624465
TRINITY_DN141084_c4_g2_i2	ID=Xetrov90011846mgName=dmap1]DMAP1_HUMANDMAP1_HUMANQ	Chr04	82690214	82723181
TRINITY_DN132389_c3_g1_i1	ID=Xetrov90011847mgName=eri3]ERI3_HUMANERI3_HUMANQ	Chr04	82739387	82930594
TRINITY_DN135743_c0_g1_i3	ID=Xetrov90011850mgName=rnf2201]RN220_HUMANRN220_HUMANQ	Chr04	83101287	83135493
TRINITY_DN113667_c0_g1_i6	ID=Xetrov90011859mgName=atpaf1]ATPF1_XENTRATPF1_XENTRQ	Chr04	83561420	83572125
TRINITY_DN119667_c1_g2_i2	ID=Xetrov90011860mgName=ccnb12]CCNB1_XENLACCNB1_XENLAQ	Chr04	83575822	83581928
TRINITY_DN138171_c1_g1_i1	ID=Xetrov90011861mgName=efcab14-like]EFC14_MOUSEEFC14_MOUSEQ	Chr04	83586285	83603325
TRINITY_DN139738_c1_g1_i3	ID=Xetrov90011867mgName=LOC100488386-like]CP4B1_MOUSECP4B1_MOUSEQ	Chr04	83714473	83732528
TRINITY_DN112729_c2_g1_i1	ID=Xetrov90011869mgName=pdzk1ip1]PTEG_XENLAPTEG_XENLAQ	Chr04	83746915	83756000
TRINITY_DN143870_c2_g1_i1	ID=Xetrov90011872mgName=stil]STIL_XENLASTIL_XENLAQ	Chr04	83796568	83817624
TRINITY_DN142105_c2_g3_i3	ID=Xetrov90011873mgName=cmpk1-like]KCY_XENTRKCY_XENTRQ	Chr04	83817764	83829057
TRINITY_DN130947_c0_g2_i1	ID=Xetrov90011875mgName=foxd2]FOXD2_XENLAFOXD2_XENLAQ	Chr04	83888392	83889438
