stage	sb	ID	Fa	trans	dnds	dn	ds
G46	F-bias	46_F-bias	RBH_pair_3417.fa	TRINITY_DN116875_c0_g1_i1	0.0525	0.0959	1.8267
G46	F-bias	46_F-bias	RBH_pair_4990.fa	TRINITY_DN138998_c2_g2_i1	0.1466	0.2681	1.8283
G46	F-bias	46_F-bias	RBH_pair_10282.fa	TRINITY_DN123166_c2_g1_i1	0.0142	0.026	1.8288
G46	F-bias	46_F-bias	RBH_pair_8294.fa	TRINITY_DN139007_c0_g2_i6	0.1107	0.2026	1.8302
G46	F-bias	46_F-bias	RBH_pair_3173.fa	TRINITY_DN116086_c7_g1_i1	0.1248	0.2285	1.8303
G46	F-bias	46_F-bias	RBH_pair_5812.fa	TRINITY_DN139785_c0_g1_i1	0.0538	0.0986	1.831
G46	F-bias	46_F-bias	RBH_pair_5934.fa	TRINITY_DN125799_c1_g1_i6	0.069	0.1265	1.8318
G46	F-bias	46_F-bias	RBH_pair_340.fa	TRINITY_DN142993_c6_g1_i1	0.1954	0.358	1.832
G46	F-bias	46_F-bias	RBH_pair_2955.fa	TRINITY_DN131025_c2_g1_i1	0.0902	0.1653	1.8322
G46	F-bias	46_F-bias	RBH_pair_10373.fa	TRINITY_DN111985_c0_g1_i1	0.0746	0.1368	1.8323
G46	F-bias	46_F-bias	RBH_pair_5661.fa	TRINITY_DN130706_c0_g2_i1	0.1369	0.2511	1.8335
G46	F-bias	46_F-bias	RBH_pair_1286.fa	TRINITY_DN126031_c4_g1_i1	0.077	0.1412	1.8339
G46	F-bias	46_F-bias	RBH_pair_6986.fa	TRINITY_DN134116_c8_g1_i1	0.1387	0.2544	1.8347
G46	F-bias	46_F-bias	RBH_pair_7078.fa	TRINITY_DN120795_c3_g2_i2	0.0647	0.1187	1.8348
G46	F-bias	46_F-bias	RBH_pair_80.fa	TRINITY_DN141948_c2_g1_i1	0.0947	0.1737	1.8353
G46	F-bias	46_F-bias	RBH_pair_8327.fa	TRINITY_DN138311_c8_g6_i1	0.0358	0.0657	1.8365
G46	F-bias	46_F-bias	RBH_pair_7703.fa	TRINITY_DN128439_c0_g1_i1	0.012	0.022	1.8378
G46	F-bias	46_F-bias	RBH_pair_7688.fa	TRINITY_DN113664_c0_g1_i1	0.0526	0.0967	1.8385
G46	F-bias	46_F-bias	RBH_pair_7586.fa	TRINITY_DN141797_c1_g1_i6	0.0647	0.119	1.839
G46	F-bias	46_F-bias	RBH_pair_6580.fa	TRINITY_DN127525_c0_g1_i2	0.0561	0.1032	1.8402
G46	F-bias	46_F-bias	RBH_pair_6690.fa	TRINITY_DN142909_c8_g2_i3	0.0705	0.1297	1.8405
G46	F-bias	46_F-bias	RBH_pair_3385.fa	TRINITY_DN120973_c0_g5_i1	0.0341	0.0627	1.8414
G46	F-bias	46_F-bias	RBH_pair_2601.fa	TRINITY_DN135862_c1_g2_i4	0.0713	0.1313	1.8415
G46	F-bias	46_F-bias	RBH_pair_3150.fa	TRINITY_DN127403_c4_g1_i3	0.0824	0.1519	1.8425
G46	F-bias	46_F-bias	RBH_pair_151.fa	TRINITY_DN127908_c0_g1_i6	0.1265	0.2332	1.8434
G46	F-bias	46_F-bias	RBH_pair_7148.fa	TRINITY_DN142861_c2_g1_i4	0.1828	0.337	1.8438
G46	F-bias	46_F-bias	RBH_pair_9643.fa	TRINITY_DN139021_c0_g2_i5	0.1079	0.1991	1.8456
G46	F-bias	46_F-bias	RBH_pair_5073.fa	TRINITY_DN125871_c1_g2_i1	0.1066	0.1968	1.8467
G46	F-bias	46_F-bias	RBH_pair_6781.fa	TRINITY_DN122198_c0_g2_i2	0.0119	0.0219	1.8468
G46	F-bias	46_F-bias	RBH_pair_1323.fa	TRINITY_DN116932_c5_g1_i5	0.0171	0.0317	1.8469
G46	F-bias	46_F-bias	RBH_pair_6639.fa	TRINITY_DN134516_c1_g1_i3	0.0969	0.1789	1.847
G46	F-bias	46_F-bias	RBH_pair_7276.fa	TRINITY_DN128018_c0_g1_i3	0.071	0.1312	1.8479
G46	F-bias	46_F-bias	RBH_pair_9370.fa	TRINITY_DN124367_c0_g1_i15	0.0208	0.0384	1.8482
G46	F-bias	46_F-bias	RBH_pair_7338.fa	TRINITY_DN117384_c0_g1_i3	0.1339	0.2475	1.8489
G46	F-bias	46_F-bias	RBH_pair_4678.fa	TRINITY_DN135700_c5_g1_i1	0.038	0.0703	1.8507
G46	F-bias	46_F-bias	RBH_pair_3312.fa	TRINITY_DN114335_c1_g1_i5	0.0106	0.0196	1.8509
G46	F-bias	46_F-bias	RBH_pair_3887.fa	TRINITY_DN135487_c6_g1_i5	0.1186	0.2197	1.8517
G46	F-bias	46_F-bias	RBH_pair_4083.fa	TRINITY_DN142398_c4_g1_i1	0.0438	0.0812	1.8518
G46	F-bias	46_F-bias	RBH_pair_8514.fa	TRINITY_DN127358_c0_g1_i9	0.0895	0.1658	1.8528
G46	F-bias	46_F-bias	RBH_pair_10263.fa	TRINITY_DN140687_c3_g1_i2	0.0252	0.0467	1.8533
G46	F-bias	46_F-bias	RBH_pair_9273.fa	TRINITY_DN135133_c0_g1_i2	0.0192	0.0355	1.8538
G46	F-bias	46_F-bias	RBH_pair_7617.fa	TRINITY_DN139963_c5_g1_i3	0.0278	0.0515	1.8548
G46	F-bias	46_F-bias	RBH_pair_3289.fa	TRINITY_DN125184_c0_g1_i6	0.1003	0.1861	1.8549
G46	F-bias	46_F-bias	RBH_pair_6554.fa	TRINITY_DN113465_c0_g1_i1	0.0915	0.1698	1.856
G46	F-bias	46_F-bias	RBH_pair_3274.fa	TRINITY_DN130536_c1_g3_i4	0.0684	0.1269	1.8563
G46	F-bias	46_F-bias	RBH_pair_6355.fa	TRINITY_DN136409_c8_g3_i1	0.0166	0.0309	1.8571
G46	F-bias	46_F-bias	RBH_pair_702.fa	TRINITY_DN144001_c4_g4_i1	0.2591	0.4813	1.8573
G46	F-bias	46_F-bias	RBH_pair_6114.fa	TRINITY_DN113047_c0_g1_i4	0.0364	0.0675	1.8575
G46	F-bias	46_F-bias	RBH_pair_6617.fa	TRINITY_DN128790_c2_g3_i1	0.1062	0.1972	1.8579
G46	F-bias	46_F-bias	RBH_pair_315.fa	TRINITY_DN126566_c0_g1_i2	0.0332	0.0616	1.858
G46	F-bias	46_F-bias	RBH_pair_10246.fa	TRINITY_DN138836_c0_g1_i1	0.0422	0.0784	1.8586
G46	F-bias	46_F-bias	RBH_pair_9584.fa	TRINITY_DN111613_c0_g1_i1	0.0369	0.0687	1.8594
G46	F-bias	46_F-bias	RBH_pair_6976.fa	TRINITY_DN126782_c0_g1_i2	0.085	0.1581	1.8597
G46	F-bias	46_F-bias	RBH_pair_3003.fa	TRINITY_DN121045_c1_g2_i5	0.1319	0.2454	1.8599
G46	F-bias	46_F-bias	RBH_pair_7491.fa	TRINITY_DN142911_c0_g1_i1	0.0524	0.0975	1.86
G46	F-bias	46_F-bias	RBH_pair_6492.fa	TRINITY_DN141837_c2_g1_i1	0.0434	0.0808	1.8601
G46	F-bias	46_F-bias	RBH_pair_2561.fa	TRINITY_DN114395_c5_g2_i8	0.0812	0.1511	1.8605
G46	F-bias	46_F-bias	RBH_pair_358.fa	TRINITY_DN131991_c5_g1_i1	0.2204	0.41	1.8606
G46	F-bias	46_F-bias	RBH_pair_7853.fa	TRINITY_DN143429_c4_g1_i2	0.0333	0.062	1.8608
G46	F-bias	46_F-bias	RBH_pair_3605.fa	TRINITY_DN128947_c3_g1_i2	0.0444	0.0827	1.8614
G46	F-bias	46_F-bias	RBH_pair_5565.fa	TRINITY_DN120652_c0_g1_i6	0.0633	0.1178	1.8618
G46	F-bias	46_F-bias	RBH_pair_2594.fa	TRINITY_DN133792_c5_g1_i4	0.0294	0.0548	1.862
G46	F-bias	46_F-bias	RBH_pair_5323.fa	TRINITY_DN117301_c1_g3_i4	0.0051	0.0095	1.8621
G46	F-bias	46_F-bias	RBH_pair_3996.fa	TRINITY_DN130865_c6_g1_i5	0.0613	0.1142	1.863
G46	F-bias	46_F-bias	RBH_pair_2370.fa	TRINITY_DN134441_c0_g1_i2	0.0517	0.0963	1.8632
G46	F-bias	46_F-bias	RBH_pair_9347.fa	TRINITY_DN123999_c3_g2_i2	0.0455	0.0847	1.8633
G46	F-bias	46_F-bias	RBH_pair_4932.fa	TRINITY_DN124966_c4_g1_i3	0.0611	0.114	1.8642
G46	F-bias	46_F-bias	RBH_pair_1934.fa	TRINITY_DN143135_c5_g3_i1	0.0355	0.0663	1.8647
G46	F-bias	46_F-bias	RBH_pair_5006.fa	TRINITY_DN129447_c4_g2_i11	0.0923	0.1722	1.865
G46	F-bias	46_F-bias	RBH_pair_10050.fa	TRINITY_DN120228_c1_g1_i7	0.0292	0.0545	1.8655
G46	F-bias	46_F-bias	RBH_pair_3964.fa	TRINITY_DN115032_c0_g1_i3	0.0045	0.0084	1.8661
G46	F-bias	46_F-bias	RBH_pair_6289.fa	TRINITY_DN121941_c4_g1_i2	0.1237	0.2309	1.8664
G46	F-bias	46_F-bias	RBH_pair_2640.fa	TRINITY_DN130106_c0_g1_i3	0.0405	0.0755	1.8665
G46	F-bias	46_F-bias	RBH_pair_10074.fa	TRINITY_DN113754_c0_g1_i2	0.0787	0.1469	1.8667
G46	F-bias	46_F-bias	RBH_pair_9466.fa	TRINITY_DN124438_c0_g1_i4	0.0743	0.1386	1.8668
G46	F-bias	46_F-bias	RBH_pair_4649.fa	TRINITY_DN119250_c0_g3_i4	0.1499	0.2799	1.8669
G46	F-bias	46_F-bias	RBH_pair_7507.fa	TRINITY_DN125318_c2_g1_i6	0.0408	0.0762	1.8678
G46	F-bias	46_F-bias	RBH_pair_1303.fa	TRINITY_DN123245_c1_g1_i8	0.1408	0.263	1.868
G46	F-bias	46_F-bias	RBH_pair_100.fa	TRINITY_DN117850_c2_g4_i4	0.283	0.5288	1.8686
G46	F-bias	46_F-bias	RBH_pair_2432.fa	TRINITY_DN126700_c0_g1_i1	0.0485	0.0907	1.8692
G46	F-bias	46_F-bias	RBH_pair_8942.fa	TRINITY_DN136198_c4_g1_i5	0.0947	0.177	1.8692
G46	F-bias	46_F-bias	RBH_pair_3547.fa	TRINITY_DN119831_c6_g2_i10	0.0452	0.0845	1.8694
G46	F-bias	46_F-bias	RBH_pair_5247.fa	TRINITY_DN115941_c6_g1_i1	0.028	0.0524	1.8698
G46	F-bias	46_F-bias	RBH_pair_4553.fa	TRINITY_DN129450_c3_g1_i4	0.0355	0.0664	1.8701
G46	F-bias	46_F-bias	RBH_pair_5965.fa	TRINITY_DN131643_c3_g3_i4	0.0581	0.1087	1.8708
G46	F-bias	46_F-bias	RBH_pair_6120.fa	TRINITY_DN110433_c0_g1_i1	0.0814	0.1524	1.8717
G46	F-bias	46_F-bias	RBH_pair_3453.fa	TRINITY_DN140785_c0_g1_i2	0.0306	0.0573	1.8726
G46	F-bias	46_F-bias	RBH_pair_3024.fa	TRINITY_DN136153_c0_g1_i2	0.1533	0.287	1.873
G46	F-bias	46_F-bias	RBH_pair_8313.fa	TRINITY_DN140405_c1_g2_i2	0.0145	0.0271	1.8738
G46	F-bias	46_F-bias	RBH_pair_4687.fa	TRINITY_DN125272_c0_g1_i12	0.3176	0.5952	1.8738
G46	F-bias	46_F-bias	RBH_pair_4630.fa	TRINITY_DN121553_c3_g3_i1	0.0882	0.1653	1.8744
G46	F-bias	46_F-bias	RBH_pair_7406.fa	TRINITY_DN120057_c3_g1_i2	0.0331	0.062	1.8745
G46	F-bias	46_F-bias	RBH_pair_3049.fa	TRINITY_DN123278_c5_g1_i4	0.1869	0.3504	1.8749
G46	F-bias	46_F-bias	RBH_pair_7797.fa	TRINITY_DN137005_c0_g1_i1	0.0629	0.1179	1.8756
G46	F-bias	46_F-bias	RBH_pair_7160.fa	TRINITY_DN119243_c0_g1_i1	0.1379	0.2586	1.8757
G46	F-bias	46_F-bias	RBH_pair_120.fa	TRINITY_DN129046_c0_g1_i1	0.1951	0.3662	1.8771
G46	F-bias	46_F-bias	RBH_pair_988.fa	TRINITY_DN129027_c1_g1_i5	0.0767	0.1439	1.8775
G46	F-bias	46_F-bias	RBH_pair_9720.fa	TRINITY_DN142864_c1_g1_i1	0.1651	0.31	1.8775
G46	F-bias	46_F-bias	RBH_pair_10778.fa	TRINITY_DN115762_c2_g2_i1	0.0689	0.1294	1.8777
G46	F-bias	46_F-bias	RBH_pair_3277.fa	TRINITY_DN140668_c1_g1_i6	0.1824	0.3425	1.8783
G46	F-bias	46_F-bias	RBH_pair_9217.fa	TRINITY_DN117897_c2_g1_i4	0.0617	0.1159	1.8785
G46	F-bias	46_F-bias	RBH_pair_9842.fa	TRINITY_DN136669_c3_g1_i3	0.0268	0.0503	1.8786
G46	F-bias	46_F-bias	RBH_pair_869.fa	TRINITY_DN130091_c4_g1_i3	0.1423	0.2673	1.8791
G46	F-bias	46_F-bias	RBH_pair_5334.fa	TRINITY_DN114726_c0_g1_i1	0.0919	0.1728	1.8798
G46	F-bias	46_F-bias	RBH_pair_4119.fa	TRINITY_DN130973_c0_g1_i3	0.1109	0.2086	1.881
G46	F-bias	46_F-bias	RBH_pair_10153.fa	TRINITY_DN137379_c0_g1_i1	0.0437	0.0823	1.8813
G46	F-bias	46_F-bias	RBH_pair_2833.fa	TRINITY_DN139184_c3_g1_i1	0.1208	0.2274	1.8816
G46	F-bias	46_F-bias	RBH_pair_10610.fa	TRINITY_DN109029_c0_g1_i1	0.0501	0.0943	1.8824
G46	F-bias	46_F-bias	RBH_pair_1516.fa	TRINITY_DN138212_c2_g1_i2	0.1612	0.3035	1.8826
G46	F-bias	46_F-bias	RBH_pair_2918.fa	TRINITY_DN137522_c6_g1_i3	0.0901	0.1696	1.883
G46	F-bias	46_F-bias	RBH_pair_5760.fa	TRINITY_DN115627_c0_g1_i1	0.0132	0.0249	1.8832
G46	F-bias	46_F-bias	RBH_pair_1570.fa	TRINITY_DN124937_c1_g2_i2	0.0441	0.083	1.8833
G46	F-bias	46_F-bias	RBH_pair_10336.fa	TRINITY_DN139196_c6_g1_i3	0.1306	0.2459	1.8833
G46	F-bias	46_F-bias	RBH_pair_1152.fa	TRINITY_DN135724_c2_g2_i2	0.1711	0.3223	1.8841
G46	F-bias	46_F-bias	RBH_pair_3064.fa	TRINITY_DN139362_c5_g1_i1	0.1822	0.3435	1.8853
G46	F-bias	46_F-bias	RBH_pair_9335.fa	TRINITY_DN135971_c0_g2_i2	0.0641	0.1209	1.8857
G46	F-bias	46_F-bias	RBH_pair_9045.fa	TRINITY_DN126036_c1_g3_i4	0.0498	0.0939	1.8863
G46	F-bias	46_F-bias	RBH_pair_1667.fa	TRINITY_DN122875_c5_g1_i1	0.0361	0.0681	1.8869
G46	F-bias	46_F-bias	RBH_pair_3355.fa	TRINITY_DN133474_c1_g2_i2	0.0769	0.1451	1.8872
G46	F-bias	46_F-bias	RBH_pair_10500.fa	TRINITY_DN113027_c0_g1_i1	0.1232	0.2325	1.8876
G46	F-bias	46_F-bias	RBH_pair_8161.fa	TRINITY_DN135394_c2_g2_i3	0.0357	0.0675	1.8886
G46	F-bias	46_F-bias	RBH_pair_3512.fa	TRINITY_DN125511_c0_g1_i1	0.1074	0.203	1.8898
G46	F-bias	46_F-bias	RBH_pair_2943.fa	TRINITY_DN137281_c2_g1_i2	0.1235	0.2334	1.8901
G46	F-bias	46_F-bias	RBH_pair_7293.fa	TRINITY_DN126040_c0_g1_i1	0.0846	0.16	1.8903
G46	F-bias	46_F-bias	RBH_pair_10460.fa	TRINITY_DN128438_c0_g1_i3	0.0263	0.0497	1.8904
G46	F-bias	46_F-bias	RBH_pair_6211.fa	TRINITY_DN138744_c4_g1_i6	0.0431	0.0816	1.8912
G46	F-bias	46_F-bias	RBH_pair_5010.fa	TRINITY_DN142340_c0_g1_i1	0.0864	0.1634	1.8913
G46	F-bias	46_F-bias	RBH_pair_8352.fa	TRINITY_DN131995_c1_g1_i1	0.1439	0.2722	1.8916
G46	F-bias	46_F-bias	RBH_pair_6423.fa	TRINITY_DN144363_c3_g2_i2	0.0691	0.1308	1.8931
G46	F-bias	46_F-bias	RBH_pair_2931.fa	TRINITY_DN139544_c1_g2_i5	0.0186	0.0352	1.8937
G46	F-bias	46_F-bias	RBH_pair_6543.fa	TRINITY_DN141418_c1_g1_i7	0.1352	0.2561	1.8939
G46	F-bias	46_F-bias	RBH_pair_9803.fa	TRINITY_DN137136_c7_g3_i3	0.0535	0.1013	1.8945
G46	F-bias	46_F-bias	RBH_pair_7145.fa	TRINITY_DN137846_c1_g1_i2	0.0482	0.0914	1.8947
G46	F-bias	46_F-bias	RBH_pair_9185.fa	TRINITY_DN135424_c1_g1_i1	0.0297	0.0563	1.8952
G46	F-bias	46_F-bias	RBH_pair_9339.fa	TRINITY_DN126622_c2_g1_i5	0.0588	0.1114	1.8954
G46	F-bias	46_F-bias	RBH_pair_9288.fa	TRINITY_DN125010_c2_g1_i1	0.0492	0.0933	1.8975
G46	F-bias	46_F-bias	RBH_pair_2566.fa	TRINITY_DN116133_c1_g1_i6	0.0952	0.1807	1.8975
G46	F-bias	46_F-bias	RBH_pair_3328.fa	TRINITY_DN116172_c2_g1_i2	0.0169	0.0321	1.8978
G46	F-bias	46_F-bias	RBH_pair_7133.fa	TRINITY_DN140664_c1_g2_i2	0.0608	0.1155	1.8978
G46	F-bias	46_F-bias	RBH_pair_8557.fa	TRINITY_DN126947_c1_g1_i1	0.0847	0.1608	1.8985
G46	F-bias	46_F-bias	RBH_pair_3764.fa	TRINITY_DN136840_c0_g1_i1	0.025	0.0474	1.8995
G46	F-bias	46_F-bias	RBH_pair_2663.fa	TRINITY_DN116741_c5_g2_i3	0.0444	0.0844	1.8997
G46	F-bias	46_F-bias	RBH_pair_9039.fa	TRINITY_DN130226_c3_g1_i3	0.0445	0.0845	1.8999
G46	F-bias	46_F-bias	RBH_pair_9869.fa	TRINITY_DN135499_c3_g1_i2	0.1656	0.3149	1.9011
G46	F-bias	46_F-bias	RBH_pair_10242.fa	TRINITY_DN119137_c6_g1_i5	0.0905	0.1721	1.9013
G46	F-bias	46_F-bias	RBH_pair_386.fa	TRINITY_DN98933_c0_g1_i3	0.1991	0.3788	1.902
G46	F-bias	46_F-bias	RBH_pair_5304.fa	TRINITY_DN126774_c2_g2_i2	0.0448	0.0851	1.9024
G46	F-bias	46_F-bias	RBH_pair_7734.fa	TRINITY_DN128029_c2_g1_i2	0.0523	0.0994	1.9024
G46	F-bias	46_F-bias	RBH_pair_10085.fa	TRINITY_DN142083_c1_g2_i2	0.1114	0.2119	1.9024
G46	F-bias	46_F-bias	RBH_pair_7646.fa	TRINITY_DN130598_c2_g1_i1	0.0824	0.1568	1.903
G46	F-bias	46_F-bias	RBH_pair_9976.fa	TRINITY_DN138260_c0_g2_i9	0.1176	0.2239	1.9035
G46	F-bias	46_F-bias	RBH_pair_4185.fa	TRINITY_DN119874_c4_g2_i1	0.0066	0.0126	1.9065
G46	F-bias	46_F-bias	RBH_pair_10273.fa	TRINITY_DN132216_c0_g1_i2	0.0604	0.1152	1.9073
G46	F-bias	46_F-bias	RBH_pair_2746.fa	TRINITY_DN103385_c0_g1_i1	0.2176	0.415	1.9073
G46	F-bias	46_F-bias	RBH_pair_5923.fa	TRINITY_DN128265_c3_g3_i5	0.0283	0.054	1.9077
G46	F-bias	46_F-bias	RBH_pair_9592.fa	TRINITY_DN119442_c0_g1_i1	0.0419	0.0799	1.9077
G46	F-bias	46_F-bias	RBH_pair_5586.fa	TRINITY_DN119613_c7_g1_i2	0.0175	0.0334	1.9083
G46	F-bias	46_F-bias	RBH_pair_9205.fa	TRINITY_DN130469_c0_g1_i5	0.1521	0.2903	1.9084
G46	F-bias	46_F-bias	RBH_pair_6516.fa	TRINITY_DN132237_c0_g1_i2	0.0773	0.1475	1.9089
G46	F-bias	46_F-bias	RBH_pair_8174.fa	TRINITY_DN141169_c1_g2_i5	0.0991	0.1893	1.9101
G46	F-bias	46_F-bias	RBH_pair_10652.fa	TRINITY_DN113634_c3_g2_i1	0.0359	0.0686	1.9103
G46	F-bias	46_F-bias	RBH_pair_2650.fa	TRINITY_DN116822_c6_g1_i6	0.071	0.1356	1.9103
G46	F-bias	46_F-bias	RBH_pair_5785.fa	TRINITY_DN111876_c0_g1_i1	0.0399	0.0762	1.9106
G46	F-bias	46_F-bias	RBH_pair_2625.fa	TRINITY_DN136612_c2_g1_i2	0.0501	0.0956	1.911
G46	F-bias	46_F-bias	RBH_pair_6832.fa	TRINITY_DN132419_c6_g1_i2	0.0171	0.0326	1.9111
G46	F-bias	46_F-bias	RBH_pair_4406.fa	TRINITY_DN128796_c6_g1_i7	0.0777	0.1485	1.9112
G46	F-bias	46_F-bias	RBH_pair_7123.fa	TRINITY_DN118366_c0_g2_i1	0.1074	0.2053	1.9114
G46	F-bias	46_F-bias	RBH_pair_5041.fa	TRINITY_DN131509_c1_g2_i3	0.016	0.0305	1.9118
G46	F-bias	46_F-bias	RBH_pair_1811.fa	TRINITY_DN114377_c0_g1_i1	0.1602	0.3064	1.9122
G46	F-bias	46_F-bias	RBH_pair_2664.fa	TRINITY_DN122288_c0_g1_i4	0.0408	0.078	1.9125
G46	F-bias	46_F-bias	RBH_pair_2090.fa	TRINITY_DN127658_c0_g1_i1	0.0372	0.0711	1.9132
G46	F-bias	46_F-bias	RBH_pair_5786.fa	TRINITY_DN130782_c1_g5_i2	0.0433	0.0828	1.9135
G46	F-bias	46_F-bias	RBH_pair_10511.fa	TRINITY_DN118825_c1_g1_i1	0.0606	0.1159	1.9137
G46	F-bias	46_F-bias	RBH_pair_2384.fa	TRINITY_DN135284_c0_g1_i1	0.0323	0.0619	1.9139
G46	F-bias	46_F-bias	RBH_pair_10072.fa	TRINITY_DN144112_c3_g1_i1	0.0517	0.0989	1.9152
G46	F-bias	46_F-bias	RBH_pair_1924.fa	TRINITY_DN123869_c2_g1_i11	0.0211	0.0404	1.9167
G46	F-bias	46_F-bias	RBH_pair_3269.fa	TRINITY_DN122918_c1_g1_i1	0.0811	0.1556	1.9172
G46	F-bias	46_F-bias	RBH_pair_1644.fa	TRINITY_DN128544_c8_g1_i2	0.1069	0.205	1.9172
G46	F-bias	46_F-bias	RBH_pair_3646.fa	TRINITY_DN134298_c2_g1_i2	0.0219	0.042	1.9176
G46	F-bias	46_F-bias	RBH_pair_1277.fa	TRINITY_DN125371_c1_g2_i1	0.144	0.2761	1.9176
G46	F-bias	46_F-bias	RBH_pair_381.fa	TRINITY_DN121411_c1_g1_i4	0.0868	0.1665	1.9178
G46	F-bias	46_F-bias	RBH_pair_2160.fa	TRINITY_DN131241_c0_g1_i11	0.0619	0.1188	1.9182
G46	F-bias	46_F-bias	RBH_pair_7835.fa	TRINITY_DN137451_c3_g4_i8	0.0514	0.0988	1.9204
G46	F-bias	46_F-bias	RBH_pair_10582.fa	TRINITY_DN113725_c0_g1_i7	0.0869	0.1669	1.9215
G46	F-bias	46_F-bias	RBH_pair_8036.fa	TRINITY_DN118269_c0_g1_i1	0.0557	0.107	1.9227
G46	F-bias	46_F-bias	RBH_pair_5662.fa	TRINITY_DN127100_c1_g2_i1	0.069	0.1328	1.9231
G46	F-bias	46_F-bias	RBH_pair_10715.fa	TRINITY_DN116115_c6_g1_i2	0.0534	0.1028	1.9232
G46	F-bias	46_F-bias	RBH_pair_4935.fa	TRINITY_DN137671_c7_g1_i1	0.0838	0.1612	1.9242
G46	F-bias	46_F-bias	RBH_pair_128.fa	TRINITY_DN142305_c2_g1_i1	0.1167	0.2247	1.9253
G46	F-bias	46_F-bias	RBH_pair_9565.fa	TRINITY_DN129985_c0_g1_i1	0.058	0.1117	1.9258
G46	F-bias	46_F-bias	RBH_pair_4590.fa	TRINITY_DN119889_c3_g3_i1	0.1652	0.3182	1.9258
G46	F-bias	46_F-bias	RBH_pair_6843.fa	TRINITY_DN119301_c1_g1_i3	0.1296	0.2496	1.926
G46	F-bias	46_F-bias	RBH_pair_8801.fa	TRINITY_DN127111_c3_g1_i6	0.0554	0.1067	1.9268
G46	F-bias	46_F-bias	RBH_pair_2712.fa	TRINITY_DN128745_c1_g3_i3	0.0673	0.1297	1.9268
G46	F-bias	46_F-bias	RBH_pair_2385.fa	TRINITY_DN135750_c0_g1_i2	0.0066	0.0127	1.9274
G46	F-bias	46_F-bias	RBH_pair_5514.fa	TRINITY_DN127396_c2_g1_i5	0.0348	0.0671	1.9274
G46	F-bias	46_F-bias	RBH_pair_1840.fa	TRINITY_DN122453_c2_g1_i1	0.0816	0.1575	1.9289
G46	F-bias	46_F-bias	RBH_pair_2674.fa	TRINITY_DN116963_c0_g1_i1	0.0362	0.0698	1.929
G46	F-bias	46_F-bias	RBH_pair_4629.fa	TRINITY_DN138082_c0_g1_i7	0.0839	0.1619	1.9291
G46	F-bias	46_F-bias	RBH_pair_4948.fa	TRINITY_DN139209_c5_g1_i2	0.0462	0.0892	1.9292
G46	F-bias	46_F-bias	RBH_pair_1631.fa	TRINITY_DN124957_c0_g1_i3	0.0843	0.1627	1.9293
G46	F-bias	46_F-bias	RBH_pair_10599.fa	TRINITY_DN124902_c1_g3_i2	0.0631	0.1218	1.9295
G46	F-bias	46_F-bias	RBH_pair_3897.fa	TRINITY_DN141874_c0_g1_i3	0.0063	0.0122	1.9305
G46	F-bias	46_F-bias	RBH_pair_1676.fa	TRINITY_DN139492_c2_g1_i1	0.0446	0.0861	1.9305
G46	F-bias	46_F-bias	RBH_pair_7048.fa	TRINITY_DN133124_c0_g1_i1	0.4461	0.8614	1.931
G46	F-bias	46_F-bias	RBH_pair_8133.fa	TRINITY_DN130368_c1_g3_i9	0.0852	0.1646	1.9311
G46	F-bias	46_F-bias	RBH_pair_8995.fa	TRINITY_DN120524_c7_g1_i3	0.1043	0.2014	1.9314
G46	F-bias	46_F-bias	RBH_pair_5009.fa	TRINITY_DN118463_c7_g1_i1	0.1243	0.2403	1.933
G46	F-bias	46_F-bias	RBH_pair_4060.fa	TRINITY_DN118766_c6_g1_i2	0.0783	0.1514	1.9332
G46	F-bias	46_F-bias	RBH_pair_7585.fa	TRINITY_DN140477_c2_g1_i3	0.0899	0.1739	1.9339
G46	F-bias	46_F-bias	RBH_pair_10477.fa	TRINITY_DN118183_c0_g3_i1	0.0292	0.0565	1.9342
G46	F-bias	46_F-bias	RBH_pair_5239.fa	TRINITY_DN132257_c8_g1_i2	0.0104	0.0202	1.9343
G46	F-bias	46_F-bias	RBH_pair_8759.fa	TRINITY_DN138996_c3_g3_i1	0.0476	0.0921	1.9343
G46	F-bias	46_F-bias	RBH_pair_4619.fa	TRINITY_DN120239_c0_g4_i1	0.0428	0.0829	1.9347
G46	F-bias	46_F-bias	RBH_pair_7670.fa	TRINITY_DN138160_c1_g1_i2	0.061	0.118	1.9348
G46	F-bias	46_F-bias	RBH_pair_6518.fa	TRINITY_DN121948_c2_g1_i1	0.0385	0.0745	1.9357
G46	F-bias	46_F-bias	RBH_pair_6063.fa	TRINITY_DN113171_c0_g1_i1	0.0999	0.1934	1.9371
G46	F-bias	46_F-bias	RBH_pair_9172.fa	TRINITY_DN132998_c4_g1_i2	0.0365	0.0707	1.9376
G46	F-bias	46_F-bias	RBH_pair_7698.fa	TRINITY_DN128849_c4_g3_i4	0.001	0.0019	1.9377
G46	F-bias	46_F-bias	RBH_pair_8126.fa	TRINITY_DN126308_c0_g1_i1	0.0874	0.1694	1.9382
G46	F-bias	46_F-bias	RBH_pair_3187.fa	TRINITY_DN142602_c1_g1_i1	0.312	0.6053	1.9398
G46	F-bias	46_F-bias	RBH_pair_7163.fa	TRINITY_DN124863_c1_g4_i1	0.0648	0.1257	1.9401
