gid	gname	chr	start	end	logCPM	logFC.XY46.XXm46	PV.XY46.XXm46	FDR.XY46.XXm46	Tv1_463	Tv2_461	Tv2_462	Tv2_464
TRINITY_DN122488_c2_g1_i1	ID=Xetrov90007282mgName=tmem263]TM263_XENTRTM263_XENTRQ	Chr03	12637739	12651046	3.006346987	-0.376770091	0.489138647	0.999945023	3.319598053	2.960848734	3.277666843	2.221951459
TRINITY_DN122488_c5_g1_i2	ID=Xetrov90009131mgName=tmem127]TM127_MOUSETM127_MOUSEQ	Chr03	109216416	109219915	4.113437803	-0.30569994	0.515480152	0.999945023	3.77603178	4.070920906	4.335810931	4.211959491
TRINITY_DN122488_c5_g3_i1	ID=Xetrov90008241mgName=cpne8]CPNE8_HUMANCPNE8_HUMANQ	Chr03	65325755	65501826	4.707351715	-0.008459446	0.985752159	0.999945023	4.582429984	4.463250557	4.713581894	5.011917412
TRINITY_DN122503_c0_g1_i1	ID=Xetrov90009696mgName=ap1m2]AP1M2_BOVINAP1M2_BOVINQ	Chr03	127486391	127496831	3.885667872	-0.221305701	0.638442622	0.999945023	3.755104818	3.81683208	4.047816281	3.905952674
TRINITY_DN122608_c0_g1_i3	ID=Xetrov90009267mgName=map2k5]MP2K5_HUMANMP2K5_HUMANQ	Chr03	116591915	116665185	4.000888149	0.194585145	0.684476534	0.999945023	4.029428391	4.112225274	3.853104505	3.996322339
TRINITY_DN122675_c3_g1_i1	ID=Xetrov90008693mgName=fan1]FAN1_HUMANFAN1_HUMANQ	Chr03	87375942	87389345	3.570128444	0.152914276	0.750895426	0.999945023	3.618881121	3.500773268	3.454402495	3.69510083
TRINITY_DN122711_c0_g1_i1	ID=Xetrov90007763mgName=emx1]EMX1_XENTREMX1_XENTRQ	Chr03	38196711	38212416	0.733509275	-0.44325252	0.418068102	0.999945023	1.042474161	0.293426481	1.042475947	0.404699382
TRINITY_DN122749_c6_g2_i2	ID=Xetrov90008169mgName=fam3c]FAM3C_XENTRFAM3C_XENTRQ	Chr03	60043221	60088119	2.535285617	0.240307728	0.669488937	0.999945023	2.891266392	2.66026063	2.353183765	2.114732738
TRINITY_DN122779_c0_g1_i1	ID=Xetrov90009511mgName=camsap3-like]CAMP3_HUMANCAMP3_HUMANQ	Chr03	122253978	122310587	1.425782549	-0.501657807	0.437134286	0.999945023	1.215863613	0.316229386	1.779688008	1.924658367
TRINITY_DN122784_c1_g1_i2	ID=Xetrov90008613mgName=ulk3]ULK3_XENLAULK3_XENLAQ	Chr03	84367951	84381645	3.604635195	0.169981437	0.730223988	0.999945023	3.389162579	3.711110968	3.475937372	3.802649108
TRINITY_DN122925_c6_g2_i2	ID=Xetrov90008808mgName=sqrdl]SQRD_HUMANSQRD_HUMANQ	Chr03	94752601	94770861	4.906828229	0.258565884	0.577726981	0.999945023	4.900930848	4.916480371	4.709042582	5.077630706
TRINITY_DN122985_c3_g1_i1	ID=Xetrov90007785mgName=tcp11l2]T11L2_BOVINT11L2_BOVINQ	Chr03	38885969	38903345	2.284056682	0.257501034	0.692759844	0.999945023	2.080604448	1.55763741	2.090099676	3.019152271
TRINITY_DN123012_c3_g1_i7	ID=Xetrov90009403mgName=agpat6]GPAT4_PONABGPAT4_PONABQ	Chr03	119958954	119972079	6.008495115	0.157302613	0.737803357	0.999945023	6.019273985	6.154632243	5.889062389	5.957399097
TRINITY_DN123030_c2_g1_i4	ID=Xetrov90008510mgName=LOC100494904-like]HMGCL_BOVINHMGCL_BOVINQ	Chr03	80439970	80451398	3.611404212	0.834485131	0.181155463	0.999945023	4.471342357	3.40297298	2.948535255	3.077423078
TRINITY_DN123080_c5_g1_i2	ID=Xetrov90008179mgName=ndufa5]NDUA5_BOVINNDUA5_BOVINQ	Chr03	60740001	60747699	5.918993048	0.230712728	0.633683364	0.999945023	6.177724538	6.038587175	5.742768017	5.653706507
TRINITY_DN123114_c5_g1_i2	ID=Xetrov90009478mgName=LOC100490929-like1]ENDD1_HUMANENDD1_HUMANQ	Chr03	121476859	121483202	1.124509322	0.660811789	0.338636423	0.999945023	1.682825279	0.198430161	0.620803089	1.533206467
TRINITY_DN123151_c6_g1_i4	ID=Xetrov90007295mgName=LOC100490380-like]WDR55_RATWDR55_RATQ	Chr03	13962037	13973640	2.546602151	-0.020917304	0.968859733	0.999945023	2.308362708	2.784019429	2.56225131	2.485643267
TRINITY_DN123215_c2_g1_i3	ID=Xetrov90008694mgName=mphosph10]MPP10_HUMANMPP10_HUMANQ	Chr03	87390359	87403363	3.863441622	0.211081638	0.663606587	0.999945023	4.011892944	3.898431225	3.702919129	3.823229095
TRINITY_DN123218_c1_g1_i1	ID=Xetrov90008698mgName=Xetrov90008698mg]ExpAA=2596PredHel=1Topology=i46-68o	Chr03	87931630	87932957	1.399225027	-0.680648472	0.278081653	0.999945023	0.307725064	1.073241186	1.869208395	1.832918136
TRINITY_DN123259_c1_g2_i7	ID=Xetrov90009916mgName=aurkb]AUKBA_XENLAAUKBA_XENLAQ	Chr03	131830242	131839365	3.485399703	-0.207666097	0.658673458	0.999945023	3.472719883	3.384210984	3.637538602	3.434757256
TRINITY_DN123286_c5_g1_i3	ID=Xetrov90008391mgName=rbm17]SPF45_MOUSESPF45_MOUSEQ	Chr03	74713908	74735027	3.99577443	0.07639734	0.872382698	0.999945023	4.049620617	4.035287331	3.938311865	3.956510194
TRINITY_DN123291_c6_g1_i3	ID=Xetrov90008593mgName=hmg20a]HM20A_XENTRHM20A_XENTRQ	Chr03	83321140	83335015	3.031942312	-0.072646171	0.883319967	0.999945023	3.065699352	2.859702043	3.085586861	3.105699016
TRINITY_DN123354_c0_g2_i3	ID=Xetrov90007120mgName=gtf3c3]TF3C3_HUMANTF3C3_HUMANQ	Chr03	3499615	3502321	3.501194487	-0.055020868	0.909239856	0.999945023	3.226376032	3.510692668	3.542084841	3.687637662
TRINITY_DN123357_c0_g3_i9	ID=Xetrov90009408mgName=ank1]ANK1_HUMANANK1_HUMANQ	Chr03	120028510	120110038	4.860727992	-0.083438969	0.854277165	0.999945023	4.832655202	4.872924558	4.922755956	4.811915233
TRINITY_DN123452_c2_g3_i5	ID=Xetrov90008350mgName=phyh]PAHX_MOUSEPAHX_MOUSEQ	Chr03	72256499	72284911	5.390636336	0.592935199	0.300712017	0.999945023	6.045365252	5.493721328	4.925367245	4.717960989
TRINITY_DN123454_c2_g1_i2	ID=Xetrov90008887mgName=man2a2]MA2A2_HUMANMA2A2_HUMANQ	Chr03	98114875	98161097	5.427102434	-0.189406508	0.678967232	0.999945023	5.433815718	5.427195524	5.566627211	5.264801837
TRINITY_DN123480_c8_g2_i3	ID=Xetrov90008727mgName=ccnb2]CCNB2_RANJACCNB2_RANJAQ	Chr03	89325664	89332018	1.729475448	0.285248442	0.621631635	0.999945023	2.035033887	1.385041839	1.514268795	1.899036699
TRINITY_DN123481_c8_g2_i1	ID=Xetrov90009729mgName=c19orf52]CS052_HUMANCS052_HUMANQ	Chr03	128110457	128113642	1.809364866	0.087061711	0.884014496	0.999945023	2.298753961	1.762467869	1.744631971	1.23857628
TRINITY_DN123528_c1_g2_i1	ID=Xetrov90007231mgName=kiaa0141]DELE_RATDELE_RATQ	Chr03	9590086	9603469	4.949034255	0.208532439	0.666091852	0.999945023	5.044391329	4.657687189	4.790075437	5.23567131
TRINITY_DN123606_c7_g1_i1	ID=Xetrov90007621mgName=il17b]IL17B_MOUSEIL17B_MOUSEQ	Chr03	31777972	31783991	0.862816391	0.22313908	0.736684067	0.999945023	1.256139955	1.249445294	0.696133186	-0.224295069
TRINITY_DN123658_c5_g1_i4	ID=Xetrov90009572mgName=dnajb1]DNJB1_BOVINDNJB1_BOVINQ	Chr03	124380329	124390318	2.523328929	-0.697803987	0.254284066	0.999945023	1.559501537	1.956389538	3.008872523	3.02508641
TRINITY_DN123739_c0_g5_i4	ID=Xetrov90009183mgName=c2orf42]CB042_MACFACB042_MACFAQ	Chr03	112204123	112217376	2.588244526	0.025992859	0.96075603	0.999945023	2.453988431	2.69981677	2.568946957	2.617173534
TRINITY_DN123748_c0_g2_i4	ID=Xetrov90007529mgName=mat2b]MAT2B_XENTRMAT2B_XENTRQ	Chr03	26569938	26582667	1.977912679	0.046693714	0.934322699	0.999945023	2.011697196	1.694471517	1.943226347	2.221951459
TRINITY_DN123756_c2_g1_i3	ID=Xetrov90008009mgName=yeats4]YETS4_HUMANYETS4_HUMANQ	Chr03	49475863	49483077	3.052333087	0.051634954	0.918818184	0.999945023	3.185248047	3.184909911	3.013788549	2.78743182
TRINITY_DN123843_c7_g2_i1	ID=Xetrov90008299mgName=pmpcb]MPPB_HUMANMPPB_HUMANQ	Chr03	68274680	68286006	5.193288875	0.129822502	0.783506318	0.999945023	5.409468555	5.268175698	5.095006979	4.960203367
TRINITY_DN123847_c0_g1_i8	ID=Xetrov90007078mgName=akr1b1]ALDR_RABITALDR_RABITQ	Chr03	1717687	1726010	7.830775601	0.120796704	0.821906537	0.999945023	8.054862596	7.897304481	7.739265428	7.589867957
TRINITY_DN123859_c0_g1_i1	ID=Xetrov90008096mgName=nell2]NELL2_XENLANELL2_XENLAQ	Chr03	54609119	54725141	5.318044573	0.4478769	0.374673341	0.999945023	5.708754434	5.474210433	4.970315933	4.975606749
TRINITY_DN123913_c1_g1_i7	ID=Xetrov90008741mgName=tcf12]HTF4_HUMANHTF4_HUMANQ	Chr03	90052780	90193989	4.055917666	0.049432661	0.917864228	0.999945023	3.945708804	4.007534647	4.018766188	4.23518273
TRINITY_DN123973_c2_g1_i1	ID=Xetrov90009593mgName=pgls]6PGL_HUMAN6PGL_HUMANQ	Chr03	124643401	124657942	5.011950828	0.010644418	0.981893121	0.999945023	4.926113683	5.231158126	5.004058351	4.857524858
TRINITY_DN124015_c4_g3_i3	ID=Xetrov90008414mgName=chchd3]MIC19_MOUSEMIC19_MOUSEQ	Chr03	76381295	76440880	6.53230946	0.117777184	0.807986384	0.999945023	6.49838811	6.754963289	6.44315991	6.405867673
TRINITY_DN124052_c3_g1_i3	ID=Xetrov90008099mgName=mcoln1]MCLN1_MOUSEMCLN1_MOUSEQ	Chr03	54851887	54878335	3.111231609	0.181277921	0.713282569	0.999945023	3.126711643	3.065495987	2.973983146	3.264619473
TRINITY_DN124065_c0_g1_i3	ID=Xetrov90008378mgName=atp5c1]ATPG_BOVINATPG_BOVINQ	Chr03	74165467	74178359	8.587947278	0.329559604	0.562656614	0.999945023	8.73108408	8.805491101	8.334028505	8.426771528
TRINITY_DN124087_c4_g1_i1	ID=Xetrov90008744mgName=mns1]MNS1_XENTRMNS1_XENTRQ	Chr03	90315920	90335717	2.959026939	-0.55156789	0.289586711	0.999945023	2.259665921	2.93897656	3.349424197	3.077423078
TRINITY_DN124124_c1_g1_i1	ID=Xetrov90008941mgName=acan]PGCA_CHICKPGCA_CHICKQ	Chr03	99877161	99911837	3.028686614	-1.413941618	0.002742642	0.728571914	2.436569044	2.348068527	3.935723922	2.773398953
TRINITY_DN124132_c3_g1_i6	ID=Xetrov90009212mgName=znf703]ZN703_XENTRZN703_XENTRQ	Chr03	114950704	114955820	3.826242637	-0.483368968	0.315527162	0.999945023	3.389162579	3.900318904	4.171754926	3.731848313
TRINITY_DN124160_c1_g1_i4	ID=Xetrov90008109mgName=gxylt1-like]GXLT1_MOUSEGXLT1_MOUSEQ	Chr03	55365893	55385558	0.680666716	-0.249884836	0.629574996	0.999945023	0.763900914	0.564980563	0.857967344	0.510005738
TRINITY_DN124161_c0_g1_i2	ID=Xetrov90007641mgName=hmp19]NSG2_HUMANNSG2_HUMANQ	Chr03	33482644	33517169	4.321064788	-0.130913188	0.798762706	0.999945023	3.751587288	4.188360431	4.41784031	4.748768912
TRINITY_DN124171_c3_g1_i4	ID=Xetrov90007801mgName=chpt1]CHPT1_XENLACHPT1_XENLAQ	Chr03	39508311	39535123	4.531571905	0.48264367	0.367143301	0.999945023	5.145684948	4.452998361	4.15627683	4.120690276
TRINITY_DN124249_c5_g1_i3	ID=Xetrov90007158mgName=LOC100495196]NDUA2_BOVINNDUA2_BOVINQ	Chr03	6274250	6279873	5.172328425	0.270421522	0.573410695	0.999945023	5.459915872	5.268906446	4.965249253	4.927310837
TRINITY_DN124294_c2_g2_i1	ID=Xetrov90007569mgName=sept8]SEPT8_XENTRSEPT8_XENTRQ	Chr03	28510886	28575769	3.376125374	-0.56267635	0.23762369	0.999945023	3.295643966	2.957226322	3.77418251	3.361605369
TRINITY_DN124294_c2_g4_i2	ID=Xetrov90007571mgName=LOC100125081]CCNI_MOUSECCNI_MOUSEQ	Chr03	28579692	28593298	2.108452145	0.12679887	0.825750316	0.999945023	1.9879768	1.795300835	2.013631392	2.536382656
TRINITY_DN124303_c9_g1_i1	ID=Xetrov90009381mgName=polr3d]RPC4_BOVINRPC4_BOVINQ	Chr03	119411158	119419700	3.080342897	0.269735128	0.621054098	0.999945023	3.174780205	2.591823764	2.874796245	3.521270965
TRINITY_DN124383_c2_g1_i5	ID=Xetrov90008027mgName=cnot2]CNOT2_HUMANCNOT2_HUMANQ	Chr03	49930698	49957092	3.78169988	0.169196876	0.727792011	0.999945023	3.813626832	3.63152667	3.653376263	3.999339784
TRINITY_DN124418_c3_g1_i5	ID=Xetrov90008670mgName=mrpl18]RM18_HUMANRM18_HUMANQ	Chr03	85744578	85752923	4.376063264	0.415149883	0.398679896	0.999945023	4.700244038	4.528170778	4.054988317	4.117916492
TRINITY_DN124474_c2_g1_i2	ID=Xetrov90008729mgName=adam10]ADA10_XENLAADA10_XENLAQ	Chr03	89392633	89470882	4.85233927	-0.31439315	0.490991519	0.999945023	4.655772622	4.636326353	5.081022388	4.983247203
TRINITY_DN124489_c5_g5_i1	ID=Xetrov90009047mgName=myl7]MLRA_MOUSEMLRA_MOUSEQ	Chr03	107734534	107744060	5.372551542	-0.068270254	0.882572321	0.999945023	5.2689087	5.472942558	5.423422508	5.315314706
TRINITY_DN124504_c0_g1_i2	ID=Xetrov90008539mgName=cib2]CIB2_MOUSECIB2_MOUSEQ	Chr03	81482528	81498818	2.878873937	1.02205438	0.182005617	0.999945023	4.029428391	2.165480584	2.0618969	2.169337909
TRINITY_DN124562_c6_g1_i1	ID=Xetrov90008942mgName=aen]AEN_MOUSEAEN_MOUSEQ	Chr03	100090703	100096786	1.323416725	0.347225393	0.534656641	0.999945023	1.526950017	1.352318684	1.061592878	1.318063803
TRINITY_DN124625_c4_g1_i3	ID=Xetrov90007466mgName=LOC496503]PCTL_MOUSEPCTL_MOUSEQ	Chr03	19331358	19367522	0.767071071	0.303829869	0.614067878	0.999945023	1.388861158	0.486734051	0.541321899	0.440662366
TRINITY_DN124692_c8_g1_i4	ID=Xetrov90007538mgName=slc22a5]S22A5_MOUSES22A5_MOUSEQ	Chr03	27219925	27238632	1.085510718	-0.118452443	0.831243458	0.999945023	1.314521589	1.018674643	1.171261864	0.786415978
TRINITY_DN124726_c2_g2_i2	ID=Xetrov90009822mgName=Xetrov90009822mg]STX10_HUMANSTX10_HUMANQ	Chr03	129480934	129485754	4.872137098	0.065847296	0.887687367	0.999945023	4.75397227	5.09685845	4.822657115	4.787685669
TRINITY_DN124767_c4_g1_i2	ID=Xetrov90009280mgName=rpl4]RL4B_XENLARL4B_XENLAQ	Chr03	117016299	117021427	10.87558327	0.244502753	0.717003129	0.999945023	10.93879345	10.9804551	10.68843747	10.87770212
TRINITY_DN124776_c4_g1_i1	ID=Xetrov90008272mgName=hbp1]HBP1_HUMANHBP1_HUMANQ	Chr03	67013562	67036435	5.615636009	0.379928776	0.444218509	0.999945023	5.640976882	5.37995024	5.322036256	6.013695605
TRINITY_DN124806_c2_g1_i3	ID=Xetrov90008739mgName=LOC100496641]CGNL1_HUMANCGNL1_HUMANQ	Chr03	89919588	89981566	4.182586319	0.36816045	0.446066235	0.999945023	4.343991569	4.346258188	3.898996653	4.092709489
TRINITY_DN124816_c3_g1_i1	ID=Xetrov90008876mgName=LOC100492932-like]ELL_HUMANELL_HUMANQ	Chr03	97541926	97594399	3.604569842	-0.044450181	0.927595817	0.999945023	3.424936171	3.462955998	3.637538602	3.853558882
TRINITY_DN124817_c4_g1_i3	ID=Xetrov90008931mgName=rhcg]RHCG_XENTRRHCG_XENTRQ	Chr03	99524022	99559535	3.957849952	-0.551790453	0.228483681	0.999945023	3.751587288	3.79467567	4.349486461	3.850220223
TRINITY_DN124863_c1_g2_i2	ID=Xetrov90009056mgName=tmed4]TMED4_MOUSETMED4_MOUSEQ	Chr03	107880347	107886622	5.787432103	0.2007987	0.666357692	0.999945023	5.882036975	5.821667104	5.634426756	5.800181668
TRINITY_DN124909_c2_g1_i1	ID=Xetrov90008635mgName=ppib]PPIB_HUMANPPIB_HUMANQ	Chr03	84979551	84983095	8.8236438	0.204821042	0.731172598	0.999945023	9.148390269	8.97152316	8.667384807	8.393613194
TRINITY_DN125001_c2_g2_i4	ID=Xetrov90007743mgName=sncb]SYUB_HUMANSYUB_HUMANQ	Chr03	37858127	37886188	4.843433455	-0.121131812	0.812607955	0.999945023	4.151895126	4.9350151	4.933172873	5.166216818
TRINITY_DN125052_c4_g2_i2	ID=Xetrov90008796mgName=galk2]GALK2_HUMANGALK2_HUMANQ	Chr03	94251917	94320675	4.646780749	-0.130659681	0.774606726	0.999945023	4.689254039	4.668803973	4.743484372	4.470817989
TRINITY_DN125077_c4_g2_i2	ID=Xetrov90007926mgName=LOC100492548-like]PKHG7_HUMANPKHG7_HUMANQ	Chr03	46437528	46473186	1.362427309	-0.634525385	0.236746286	0.999945023	0.922469229	1.318836043	1.802594232	1.258862494
TRINITY_DN125092_c1_g1_i1	ID=Xetrov90007464mgName=LOC100492943]PAR3_HUMANPAR3_HUMANQ	Chr03	19205778	19208819	1.620754812	-0.440419932	0.430436618	0.999945023	1.042474161	1.499050433	1.932882029	1.846386489
TRINITY_DN125157_c6_g1_i1	ID=Xetrov90009304mgName=slc51b-like]OSTB_LEUEROSTB_LEUERQ	Chr03	117845889	117852834	4.179520953	1.109291166	0.082920287	0.999945023	5.111790082	3.984585749	3.28174839	3.630398246
TRINITY_DN125184_c0_g1_i6	ID=Xetrov90008580mgName=cd276]CD276_XENLACD276_XENLAQ	Chr03	82918756	82923158	4.172046038	-0.154258553	0.740087748	0.999945023	4.124960526	4.189904628	4.285883492	4.078512923
TRINITY_DN125201_c11_g1_i2	ID=Xetrov90007107mgName=c12orf5]TIGAR_XENLATIGAR_XENLAQ	Chr03	2661117	2669742	3.601076253	-0.308515077	0.535600077	0.999945023	3.338479017	3.890855712	3.825411069	3.229073082
TRINITY_DN125228_c4_g3_i2	ID=Xetrov90008626mgName=arid3b]ARI3B_HUMANARI3B_HUMANQ	Chr03	84750896	84799391	0.386622253	-0.519343847	0.324984791	0.999945023	-0.137721866	0.246710076	0.74425316	0.543466321
TRINITY_DN125301_c2_g1_i3	ID=Xetrov90008995mgName=vimp]SELSB_XENLASELSB_XENLAQ	Chr03	105904098	105908587	4.13130047	0.239598799	0.619492875	0.999945023	4.310914032	4.273843435	3.948617462	3.95028655
TRINITY_DN125317_c4_g1_i1	ID=Xetrov90007944mgName=ndufa12]NDUAC_BOVINNDUAC_BOVINQ	Chr03	47245640	47256179	5.154490191	0.112804839	0.810168156	0.999945023	5.207328654	5.358826643	5.06926411	4.949322304
TRINITY_DN125375_c3_g4_i1	ID=Xetrov90009384mgName=ppp3cb]PP2BC_HUMANPP2BC_HUMANQ	Chr03	119526997	119570212	0.823206951	-0.445681557	0.393701924	0.999945023	0.553768555	0.777083401	1.135623865	0.758192344
TRINITY_DN125412_c0_g2_i2	ID=Xetrov90007149mgName=ndst1]NDST1_XENTRNDST1_XENTRQ	Chr03	6006460	6063323	3.388754521	0.558470512	0.276739008	0.999945023	3.459844128	3.759750305	2.95366087	3.259594725
TRINITY_DN125421_c7_g4_i1	ID=Xetrov90007022mgName=LOC100488813]SYHC_BOVINSYHC_BOVINQ	Chr03	982	10002	5.629614002	-0.177370628	0.69859445	0.999945023	5.528320585	5.600914725	5.760425171	5.618815389
TRINITY_DN125425_c4_g1_i2	ID=Xetrov90008076mgName=ppp1r12a-like]MYPT1_HUMANMYPT1_HUMANQ	Chr03	53118381	53197651	4.136322601	-0.135407315	0.779860297	0.999945023	3.908286308	3.905967167	4.236270767	4.426669658
TRINITY_DN125459_c1_g1_i5	ID=Xetrov90007968mgName=srgap1]SRGP1_MOUSESRGP1_MOUSEQ	Chr03	47804252	47874835	3.308614447	-0.158672017	0.742151126	0.999945023	3.38007884	3.095465155	3.425179987	3.313927258
TRINITY_DN125526_c3_g2_i2	ID=Xetrov90009118mgName=lman2l]LMA2L_HUMANLMA2L_HUMANQ	Chr03	109055216	109065341	2.376664629	-0.070594082	0.895517958	0.999945023	2.570368073	2.336960965	2.428747472	2.136823432
TRINITY_DN125539_c1_g1_i1	ID=Xetrov90007045mgName=nup205]NU205_HUMANNU205_HUMANQ	Chr03	470018	516999	4.95162282	0.017648446	0.969504943	0.999945023	4.910425998	4.871962934	4.938353261	5.077630706
TRINITY_DN125560_c3_g5_i1	ID=Xetrov90009234mgName=ctdspl2]CTSL2_XENTRCTSL2_XENTRQ	Chr03	115925040	115943222	3.01561476	-0.004277444	0.993151846	0.999945023	3.001992445	2.894211562	3.018687882	3.138914474
TRINITY_DN125576_c9_g1_i2	ID=Xetrov90008016mgName=slc35e3]S35E3_BOVINS35E3_BOVINQ	Chr03	49623223	49631813	3.085894241	0.044646076	0.927426055	0.999945023	3.132132371	3.124824421	3.052525107	3.03099624
TRINITY_DN125589_c0_g1_i5	ID=Xetrov90009085mgName=il1b]IL1B_ONCMYIL1B_ONCMYQ	Chr03	108367897	108372098	1.656128195	-0.246164067	0.73875588	0.999945023	0.677562857	0.726908906	1.836285755	2.544668401
TRINITY_DN125602_c3_g3_i1	ID=Xetrov90008008mgName=lyz]LYS_BUFGALYS_BUFGAQ	Chr03	49462801	49467164	3.067182887	-0.276057009	0.720357555	0.999945023	2.124779534	1.586062204	3.269468945	4.052601662
TRINITY_DN125627_c3_g1_i3	ID=Xetrov90007327mgName=LOC100487878-like]THG1_BOVINTHG1_BOVINQ	Chr03	16071744	16076932	2.151347376	0.483167736	0.397018982	0.999945023	2.308362708	2.459808904	1.779688008	1.949832935
TRINITY_DN125635_c6_g2_i1	ID=Xetrov90008608mgName=cox5a]COX5A_OTOCRCOX5A_OTOCRQ	Chr03	84284552	84295048	7.555667291	0.189091999	0.720259171	0.999945023	7.721861133	7.723619936	7.411620143	7.320193277
TRINITY_DN125664_c0_g1_i1	ID=Xetrov90008471mgName=impdh1]IMDH1_XENTRIMDH1_XENTRQ	Chr03	79454401	79501432	3.300211246	-0.382228435	0.419555994	0.999945023	3.110326172	3.28655663	3.575718129	3.182044652
TRINITY_DN125686_c1_g2_i4	ID=Xetrov90007837mgName=actr6]ARP6_MOUSEARP6_MOUSEQ	Chr03	40729384	40740861	3.809776277	0.078512991	0.87197561	0.999945023	3.866618932	3.964878191	3.750817002	3.634285676
TRINITY_DN125692_c0_g2_i4	ID=Xetrov90009523mgName=pglyrp2]PGRP2_MOUSEPGRP2_MOUSEQ	Chr03	122627053	122631170	2.910128246	-0.044939277	0.928669139	0.999945023	2.812426948	2.824346779	2.943391364	3.048581851
TRINITY_DN125748_c0_g1_i3	ID=Xetrov90008631mgName=trip4]TRIP4_HUMANTRIP4_HUMANQ	Chr03	84854752	84870425	3.471689786	0.228404592	0.638614852	0.999945023	3.630418298	3.508219205	3.297960075	3.430292338
TRINITY_DN125805_c1_g1_i7	ID=Xetrov90008826mgName=gatm]GATM_XENTRGATM_XENTRQ	Chr03	95148390	95163115	8.970850355	0.612523997	0.471074865	0.999945023	10.07281465	8.644687679	8.488903474	7.414195711
TRINITY_DN125819_c2_g1_i1	ID=Xetrov90009915mgName=Xetrov90009915mg]RRBP1_MOUSERRBP1_MOUSEQ	Chr03	131800210	131815649	5.278232361	-0.145697392	0.76763483	0.999945023	5.489781002	5.39943489	5.385995636	4.714292892
TRINITY_DN125833_c3_g2_i1	ID=Xetrov90008352mgName=mcm10]MCM10_XENLAMCM10_XENLAQ	Chr03	72298777	72316345	1.485680539	-0.057989014	0.915490231	0.999945023	1.652968498	1.406452071	1.528078826	1.337269755
TRINITY_DN125854_c0_g5_i3	ID=Xetrov90007258mgName=LOC101734703]FAT2_HUMANFAT2_HUMANQ	Chr03	11334486	11416210	5.065650644	0.062240686	0.894035334	0.999945023	4.88656991	5.113227132	5.018805339	5.222820061
TRINITY_DN125858_c1_g1_i3	ID=Xetrov90009127mgName=ciao1]CIAO1_XENTRCIAO1_XENTRQ	Chr03	109207090	109213053	5.09654641	0.058378479	0.899127296	0.999945023	5.077079686	5.180793684	5.052639842	5.071909227
TRINITY_DN125897_c0_g1_i2	ID=Xetrov90008786mgName=sema6d]SEM6D_HUMANSEM6D_HUMANQ	Chr03	93535800	93580912	2.241633213	0.429782191	0.45365046	0.999945023	2.346170237	2.619589281	1.911968186	1.962257379
TRINITY_DN125941_c1_g1_i2	ID=Xetrov90007115mgName=LOC100489322-like]MGT4B_HUMANMGT4B_HUMANQ	Chr03	3352778	3377247	2.869974491	0.029902639	0.953280176	0.999945023	2.764365731	2.712764754	2.847520012	3.122402334
TRINITY_DN125956_c1_g1_i1	ID=Xetrov90007948mgName=vezt]VEZA_XENTRVEZA_XENTRQ	Chr03	47324988	47361477	3.862179717	-0.244136523	0.605175971	0.999945023	3.833727659	3.704644077	4.040608413	3.850220223
TRINITY_DN126008_c2_g1_i5	ID=Xetrov90008280mgName=mcrs1]MCRS1_HUMANMCRS1_HUMANQ	Chr03	67351585	67364646	5.195601588	0.15717469	0.733382895	0.999945023	5.225192792	5.249045135	5.07633057	5.225399485
TRINITY_DN126009_c0_g3_i2	ID=Xetrov90007324mgName=nudcd2]NUDC2_RATNUDC2_RATQ	Chr03	16012430	16018845	1.651940125	-0.044071488	0.937371963	0.999945023	1.963859872	1.437983197	1.684243166	1.464995894
TRINITY_DN126030_c3_g1_i7	ID=Xetrov90008632mgName=kiaa0101]PAF15_XENLAPAF15_XENLAQ	Chr03	84874565	84877300	3.768288572	0.205924655	0.695143893	0.999945023	4.133093837	3.930190618	3.611831054	3.244414617
TRINITY_DN126031_c4_g1_i1	ID=Xetrov90008246mgName=LOC101733611]LRRK2_HUMANLRRK2_HUMANQ	Chr03	65889824	65982101	3.385821403	0.032950013	0.949633325	0.999945023	3.185248047	3.055366304	3.361044279	3.823229095
TRINITY_DN126038_c1_g2_i2	ID=Xetrov90007296mgName=ugdh2]UGDH_BOVINUGDH_BOVINQ	Chr03	13985842	14004448	6.279986539	-0.060406371	0.910985387	0.999945023	6.762327795	6.210093495	6.325021681	5.587076405
TRINITY_DN126058_c1_g1_i1	ID=Xetrov90007494mgName=rufy1]RUFY1_MOUSERUFY1_MOUSEQ	Chr03	22523135	22551993	4.465706339	0.058647782	0.898310552	0.999945023	4.443271142	4.380470571	4.421544431	4.607606255
TRINITY_DN126076_c5_g1_i1	ID=Xetrov90009479mgName=LOC100490929-like2]GGH_HUMANGGH_HUMANQ	Chr03	121486111	121492876	1.257217074	-0.217420718	0.707620749	0.999945023	1.109960474	0.743828367	1.413709853	1.629832006
TRINITY_DN126126_c9_g2_i1	ID=Xetrov90007299mgName=slc35a4]S35A4_XENTRS35A4_XENTRQ	Chr03	14094164	14096168	4.309748603	-0.024298711	0.961048779	0.999945023	4.574488281	4.42966102	4.327937743	3.792247967
TRINITY_DN126132_c7_g2_i3	ID=Xetrov90008142mgName=Xetrov90008142mg]MDFIC_XENLAMDFIC_XENLAQ	Chr03	57954147	57990576	3.752256499	0.319037377	0.518446464	0.999945023	4.023606892	3.7987295	3.507648712	3.626500313
