ID_fa	ID_trans	dNdS	dN	dS
RBH_pair_6937.fa	TRINITY_D141758_c1_g4_i1	0.1428	0.202	1.415
RBH_pair_2151.fa	TRINITY_D122171_c1_g3_i1	0.0282	0.0399	1.4154
RBH_pair_9252.fa	TRINITY_D117099_c0_g2_i1	0.0648	0.0917	1.4155
RBH_pair_10592.fa	TRINITY_D130373_c1_g2_i4	0.0216	0.0306	1.4165
RBH_pair_3444.fa	TRINITY_D132464_c2_g3_i1	0.0286	0.0405	1.4165
RBH_pair_9443.fa	TRINITY_D118093_c1_g1_i1	0.0615	0.0871	1.4166
RBH_pair_5219.fa	TRINITY_D118001_c2_g4_i2	0.1253	0.1775	1.4167
RBH_pair_8042.fa	TRINITY_D141172_c2_g1_i1	0.0848	0.1202	1.4168
RBH_pair_9382.fa	TRINITY_D134434_c1_g1_i2	0.0135	0.0191	1.4171
RBH_pair_9423.fa	TRINITY_D115722_c1_g2_i1	0.0237	0.0336	1.4172
RBH_pair_8558.fa	TRINITY_D114155_c4_g4_i2	0.1934	0.274	1.4173
RBH_pair_8756.fa	TRINITY_D117539_c2_g1_i2	0.0171	0.0242	1.4183
RBH_pair_3191.fa	TRINITY_D133930_c7_g1_i5	0.0578	0.0821	1.4185
RBH_pair_440.fa	TRINITY_D127306_c5_g1_i3	0.3122	0.4429	1.4186
RBH_pair_7358.fa	TRINITY_D116425_c10_g1_i2	0.0272	0.0387	1.419
RBH_pair_3243.fa	TRINITY_D113876_c0_g1_i3	0.043	0.0611	1.419
RBH_pair_4284.fa	TRINITY_D141982_c3_g1_i3	0.0754	0.107	1.4204
RBH_pair_10249.fa	TRINITY_D135735_c3_g1_i17	0.0097	0.0137	1.4205
RBH_pair_7324.fa	TRINITY_D114731_c0_g1_i1	0.0318	0.0452	1.4206
RBH_pair_5397.fa	TRINITY_D127598_c1_g3_i1	0.0115	0.0164	1.4207
RBH_pair_2915.fa	TRINITY_D125453_c3_g1_i5	0.0645	0.0917	1.4208
RBH_pair_9710.fa	TRINITY_D142471_c3_g1_i1	0.0491	0.0698	1.4217
RBH_pair_3033.fa	TRINITY_D123299_c4_g1_i2	1.1855	1.6855	1.4218
RBH_pair_9879.fa	TRINITY_D125904_c7_g1_i2	0.0451	0.0642	1.4219
RBH_pair_8283.fa	TRINITY_D127170_c2_g1_i2	0.0333	0.0473	1.4222
RBH_pair_7523.fa	TRINITY_D125987_c2_g1_i6	0.1356	0.1928	1.4224
RBH_pair_1350.fa	TRINITY_D114358_c2_g8_i2	0.0476	0.0678	1.4226
RBH_pair_4882.fa	TRINITY_D138679_c0_g1_i3	0.0482	0.0686	1.4226
RBH_pair_423.fa	TRINITY_D125851_c0_g1_i2	0.0267	0.038	1.4228
RBH_pair_10333.fa	TRINITY_D131060_c0_g1_i1	0.068	0.0967	1.4231
RBH_pair_10180.fa	TRINITY_D126634_c2_g1_i4	0.0881	0.1254	1.4232
RBH_pair_10619.fa	TRINITY_D131781_c6_g1_i2	0.0337	0.0479	1.4233
RBH_pair_375.fa	TRINITY_D118540_c2_g3_i1	0.1381	0.1967	1.4242
RBH_pair_2155.fa	TRINITY_D119163_c6_g2_i3	0.0168	0.024	1.4244
RBH_pair_6973.fa	TRINITY_D133676_c1_g1_i5	0.0538	0.0766	1.4245
RBH_pair_2803.fa	TRINITY_D128986_c9_g1_i3	0.0474	0.0675	1.4249
RBH_pair_4163.fa	TRINITY_D132825_c4_g1_i2	0.0639	0.091	1.4249
RBH_pair_1760.fa	TRINITY_D132627_c4_g1_i3	0.0435	0.062	1.4254
RBH_pair_5500.fa	TRINITY_D114309_c4_g5_i2	0.1556	0.2218	1.4254
RBH_pair_8089.fa	TRINITY_D133941_c6_g1_i2	0.0029	0.0041	1.4256
RBH_pair_8383.fa	TRINITY_D134392_c0_g1_i5	0.0304	0.0434	1.4257
RBH_pair_9946.fa	TRINITY_D129470_c3_g2_i4	0.0425	0.0606	1.4258
RBH_pair_2695.fa	TRINITY_D120743_c0_g1_i6	0.0354	0.0504	1.4259
RBH_pair_303.fa	TRINITY_D124336_c5_g1_i3	0.201	0.2867	1.4259
RBH_pair_3282.fa	TRINITY_D129344_c4_g1_i5	0.0188	0.0269	1.4263
RBH_pair_5185.fa	TRINITY_D129603_c3_g3_i1	0.025	0.0356	1.4264
RBH_pair_3846.fa	TRINITY_D113699_c0_g2_i1	0.004	0.0057	1.4265
RBH_pair_6455.fa	TRINITY_D130850_c1_g3_i3	0.0104	0.0148	1.4265
RBH_pair_8476.fa	TRINITY_D143511_c7_g1_i4	0.0368	0.0525	1.4265
RBH_pair_3610.fa	TRINITY_D119236_c5_g2_i2	0.0065	0.0093	1.4266
RBH_pair_1567.fa	TRINITY_D141171_c1_g1_i1	0.068	0.0971	1.4267
RBH_pair_5173.fa	TRINITY_D132735_c1_g1_i4	0.1114	0.159	1.4268
RBH_pair_3594.fa	TRINITY_D117720_c8_g1_i2	0.0419	0.0598	1.427
RBH_pair_2294.fa	TRINITY_D133349_c0_g1_i5	0.1135	0.1619	1.427
RBH_pair_749.fa	TRINITY_D116643_c5_g3_i2	0.1421	0.2028	1.4272
RBH_pair_4273.fa	TRINITY_D126102_c2_g1_i5	0.0647	0.0923	1.4273
RBH_pair_10438.fa	TRINITY_D122634_c3_g1_i6	0.0716	0.1023	1.4285
RBH_pair_501.fa	TRINITY_D136054_c1_g2_i1	0.0309	0.0442	1.4289
RBH_pair_7254.fa	TRINITY_D137165_c2_g1_i1	0.0239	0.0341	1.429
RBH_pair_810.fa	TRINITY_D133976_c3_g2_i3	0.0032	0.0046	1.4298
RBH_pair_10329.fa	TRINITY_D128128_c1_g1_i4	0.0342	0.0489	1.4302
RBH_pair_2113.fa	TRINITY_D113816_c0_g1_i2	0.0224	0.0321	1.4305
RBH_pair_4849.fa	TRINITY_D130947_c0_g2_i1	0.0533	0.0762	1.4308
RBH_pair_8160.fa	TRINITY_D143785_c3_g1_i1	0.0016	0.0023	1.4309
RBH_pair_4711.fa	TRINITY_D137886_c1_g3_i4	0.0251	0.0359	1.4312
RBH_pair_6116.fa	TRINITY_D125802_c0_g1_i1	0.0355	0.0509	1.4313
RBH_pair_4894.fa	TRINITY_D126252_c3_g2_i1	0.1133	0.1622	1.4313
RBH_pair_5777.fa	TRINITY_D118617_c0_g2_i1	0.0537	0.0769	1.4315
RBH_pair_9604.fa	TRINITY_D128198_c6_g1_i5	0.0847	0.1213	1.432
RBH_pair_2059.fa	TRINITY_D137334_c4_g1_i1	0.0194	0.0278	1.4322
RBH_pair_7377.fa	TRINITY_D134614_c1_g1_i2	0.0618	0.0885	1.4322
RBH_pair_675.fa	TRINITY_D129885_c0_g1_i1	0.067	0.096	1.4327
RBH_pair_6644.fa	TRINITY_D113365_c0_g1_i1	0.0493	0.0706	1.4331
RBH_pair_8354.fa	TRINITY_D143269_c3_g2_i2	0.0179	0.0257	1.4333
RBH_pair_154.fa	TRINITY_D141391_c6_g1_i1	0.2093	0.3	1.4337
RBH_pair_132.fa	TRINITY_D116080_c1_g1_i2	0.1336	0.1916	1.434
RBH_pair_209.fa	TRINITY_D139571_c1_g2_i2	0.1065	0.1529	1.4349
RBH_pair_9325.fa	TRINITY_D131424_c2_g1_i1	0.014	0.0201	1.4358
RBH_pair_6927.fa	TRINITY_D118697_c0_g1_i1	0.0539	0.0774	1.4361
RBH_pair_8757.fa	TRINITY_D143950_c5_g1_i1	0.0072	0.0104	1.4363
RBH_pair_7085.fa	TRINITY_D124679_c0_g1_i3	0.0711	0.1021	1.4365
RBH_pair_10462.fa	TRINITY_D142261_c1_g1_i7	0.0253	0.0364	1.4369
RBH_pair_1872.fa	TRINITY_D116448_c2_g1_i8	0.0481	0.0692	1.4374
RBH_pair_10327.fa	TRINITY_D135404_c2_g1_i1	0.0366	0.0526	1.4375
RBH_pair_1055.fa	TRINITY_D144433_c4_g1_i1	0.0587	0.0844	1.4375
RBH_pair_2136.fa	TRINITY_D124201_c6_g2_i2	0.0423	0.0607	1.4377
RBH_pair_5897.fa	TRINITY_D131141_c5_g2_i2	0.0835	0.12	1.4377
RBH_pair_4415.fa	TRINITY_D140013_c0_g3_i6	0.0495	0.0712	1.438
RBH_pair_7980.fa	TRINITY_D128541_c4_g1_i7	0.0186	0.0267	1.4383
RBH_pair_4153.fa	TRINITY_D138220_c0_g2_i6	0.0673	0.0968	1.4387
RBH_pair_17.fa	TRINITY_D125177_c0_g1_i3	0.0623	0.0896	1.4389
RBH_pair_5875.fa	TRINITY_D120358_c0_g1_i2	0.0636	0.0915	1.4389
RBH_pair_10687.fa	TRINITY_D114931_c3_g1_i2	0.0777	0.1118	1.4392
RBH_pair_5119.fa	TRINITY_D142707_c0_g3_i1	0.0042	0.0061	1.4395
RBH_pair_4846.fa	TRINITY_D136871_c3_g4_i2	0.0361	0.0519	1.44
RBH_pair_7300.fa	TRINITY_D126694_c2_g3_i1	0.0463	0.0667	1.44
RBH_pair_1293.fa	TRINITY_D139343_c4_g2_i11	0.0831	0.1196	1.4403
RBH_pair_10319.fa	TRINITY_D140328_c7_g2_i1	0.0338	0.0487	1.4405
RBH_pair_9053.fa	TRINITY_D143306_c3_g1_i7	0.1091	0.1571	1.4408
RBH_pair_1217.fa	TRINITY_D120621_c8_g1_i1	0.0845	0.1218	1.4412
RBH_pair_9824.fa	TRINITY_D138986_c1_g1_i3	0.0071	0.0103	1.4415
RBH_pair_780.fa	TRINITY_D123308_c0_g3_i5	0.0705	0.1016	1.4416
RBH_pair_7773.fa	TRINITY_D125425_c4_g1_i2	0.0588	0.0848	1.4418
RBH_pair_8748.fa	TRINITY_D131249_c5_g1_i2	0.1388	0.2003	1.4425
RBH_pair_1630.fa	TRINITY_D114831_c1_g1_i3	0.0689	0.0994	1.4428
RBH_pair_9418.fa	TRINITY_D130840_c0_g1_i1	0.0388	0.0559	1.4431
RBH_pair_7064.fa	TRINITY_D140029_c2_g1_i2	0.1206	0.1741	1.4436
RBH_pair_6185.fa	TRINITY_D129194_c1_g1_i8	0.1022	0.1475	1.4437
RBH_pair_2718.fa	TRINITY_D131155_c1_g1_i2	0.0098	0.0141	1.4438
RBH_pair_2804.fa	TRINITY_D118181_c1_g1_i11	0.0658	0.095	1.4439
RBH_pair_2807.fa	TRINITY_D128682_c0_g1_i2	0.0637	0.0919	1.444
RBH_pair_4027.fa	TRINITY_D128501_c2_g1_i1	0.0373	0.0538	1.4443
RBH_pair_5709.fa	TRINITY_D118323_c5_g1_i1	0.0396	0.0573	1.4444
RBH_pair_8966.fa	TRINITY_D115663_c4_g2_i2	0.0807	0.1166	1.4444
RBH_pair_6119.fa	TRINITY_D137260_c1_g1_i4	0.0412	0.0595	1.4445
RBH_pair_5076.fa	TRINITY_D136003_c2_g1_i1	0.016	0.0231	1.4446
RBH_pair_6655.fa	TRINITY_D112256_c0_g1_i1	0.0472	0.0682	1.445
RBH_pair_8972.fa	TRINITY_D128862_c4_g1_i2	0.0567	0.0819	1.4455
RBH_pair_8991.fa	TRINITY_D118662_c1_g1_i3	0.089	0.1287	1.446
RBH_pair_4145.fa	TRINITY_D115982_c0_g1_i1	0.0739	0.1068	1.4461
RBH_pair_4927.fa	TRINITY_D134277_c0_g1_i8	0.0302	0.0437	1.4462
RBH_pair_4515.fa	TRINITY_D126055_c0_g2_i4	0.0618	0.0893	1.4463
RBH_pair_1118.fa	TRINITY_D114373_c0_g1_i3	0.0406	0.0587	1.4464
RBH_pair_10001.fa	TRINITY_D115074_c5_g2_i1	0.0325	0.047	1.4466
RBH_pair_10037.fa	TRINITY_D137711_c2_g1_i2	0.0085	0.0123	1.4467
RBH_pair_5092.fa	TRINITY_D125615_c3_g1_i3	0.0436	0.063	1.447
RBH_pair_6348.fa	TRINITY_D132890_c6_g1_i2	0.0827	0.1197	1.4471
RBH_pair_2183.fa	TRINITY_D123210_c2_g1_i8	0.0216	0.0312	1.4474
RBH_pair_4552.fa	TRINITY_D137369_c0_g1_i1	0.017	0.0246	1.4475
RBH_pair_10318.fa	TRINITY_D143109_c1_g1_i3	0.0468	0.0678	1.4477
RBH_pair_2660.fa	TRINITY_D123238_c3_g1_i1	0.1704	0.2467	1.4479
RBH_pair_3661.fa	TRINITY_D127508_c4_g2_i2	0.0666	0.0965	1.448
RBH_pair_2122.fa	TRINITY_D144112_c4_g2_i1	0.0801	0.116	1.448
RBH_pair_10147.fa	TRINITY_D132278_c6_g1_i2	0.0812	0.1176	1.448
RBH_pair_568.fa	TRINITY_D126708_c1_g1_i2	0.0952	0.1379	1.448
RBH_pair_8816.fa	TRINITY_D130152_c1_g1_i1	0.0369	0.0534	1.4481
RBH_pair_7399.fa	TRINITY_D142927_c4_g1_i5	0.083	0.1202	1.4482
RBH_pair_400.fa	TRINITY_D131334_c0_g2_i12	0.3213	0.4654	1.4485
RBH_pair_9786.fa	TRINITY_D125595_c2_g2_i4	0.125	0.1811	1.4488
RBH_pair_8274.fa	TRINITY_D122238_c1_g1_i2	0.112	0.1624	1.4498
RBH_pair_1833.fa	TRINITY_D124936_c6_g2_i3	0.0111	0.0162	1.4499
RBH_pair_8941.fa	TRINITY_D136785_c2_g3_i1	0.0967	0.1402	1.4502
RBH_pair_1472.fa	TRINITY_D115477_c1_g4_i2	0.2288	0.3318	1.4502
RBH_pair_1387.fa	TRINITY_D122501_c3_g1_i1	0.01	0.0145	1.451
RBH_pair_3486.fa	TRINITY_D121675_c9_g2_i4	0.0631	0.0915	1.4511
RBH_pair_9247.fa	TRINITY_D108054_c0_g1_i2	0.0559	0.0812	1.4515
RBH_pair_10151.fa	TRINITY_D129296_c1_g2_i2	0.0281	0.0408	1.4516
RBH_pair_5658.fa	TRINITY_D143841_c3_g1_i3	0.0136	0.0198	1.4517
RBH_pair_5132.fa	TRINITY_D118724_c2_g1_i1	0.0182	0.0264	1.4517
RBH_pair_3119.fa	TRINITY_D134580_c1_g2_i2	0.0037	0.0053	1.452
RBH_pair_10479.fa	TRINITY_D131356_c0_g1_i7	0.0217	0.0314	1.4521
RBH_pair_10330.fa	TRINITY_D137804_c2_g1_i2	0.0404	0.0587	1.4523
RBH_pair_5759.fa	TRINITY_D132504_c4_g1_i4	0.0299	0.0434	1.4525
RBH_pair_930.fa	TRINITY_D132008_c3_g2_i4	0.0985	0.1431	1.4525
RBH_pair_8142.fa	TRINITY_D143337_c0_g1_i1	0.0426	0.0619	1.4526
RBH_pair_2115.fa	TRINITY_D130689_c7_g2_i5	0.0889	0.1291	1.4527
RBH_pair_5698.fa	TRINITY_D129327_c0_g1_i3	0.1094	0.159	1.4528
RBH_pair_4789.fa	TRINITY_D120461_c7_g1_i1	0.018	0.0262	1.4532
RBH_pair_2653.fa	TRINITY_D123537_c2_g3_i1	0.0766	0.1113	1.4533
RBH_pair_9270.fa	TRINITY_D139401_c3_g1_i2	0.105	0.1526	1.4535
RBH_pair_8045.fa	TRINITY_D137008_c0_g1_i10	0.0246	0.0358	1.4537
RBH_pair_9831.fa	TRINITY_D123003_c9_g2_i1	0.1525	0.2217	1.454
RBH_pair_9140.fa	TRINITY_D141338_c2_g1_i1	0.0668	0.0971	1.4543
RBH_pair_6891.fa	TRINITY_D139658_c6_g2_i1	0.0458	0.0667	1.4548
RBH_pair_9291.fa	TRINITY_D142007_c3_g1_i2	0.0355	0.0517	1.4549
RBH_pair_9866.fa	TRINITY_D122460_c2_g1_i5	0.0345	0.0502	1.455
RBH_pair_6764.fa	TRINITY_D125482_c0_g2_i3	0.1045	0.152	1.4553
RBH_pair_7800.fa	TRINITY_D117539_c1_g1_i1	0.0224	0.0326	1.4554
RBH_pair_10731.fa	TRINITY_D136749_c0_g1_i10	0.0887	0.1292	1.4554
RBH_pair_9795.fa	TRINITY_D127931_c2_g1_i2	0.0409	0.0596	1.4558
RBH_pair_4457.fa	TRINITY_D136081_c1_g1_i2	0.1075	0.1565	1.4558
RBH_pair_9293.fa	TRINITY_D127196_c1_g1_i1	0.0769	0.1119	1.4559
RBH_pair_4661.fa	TRINITY_D122091_c5_g3_i2	0.0861	0.1254	1.4562
RBH_pair_3631.fa	TRINITY_D141776_c1_g1_i3	0.0443	0.0646	1.4565
RBH_pair_8872.fa	TRINITY_D137847_c3_g1_i5	0.0581	0.0847	1.4567
RBH_pair_4863.fa	TRINITY_D124490_c1_g2_i2	0.1143	0.1665	1.457
RBH_pair_9256.fa	TRINITY_D112419_c0_g1_i2	0.0233	0.0339	1.4572
RBH_pair_6895.fa	TRINITY_D140247_c9_g1_i3	0.0728	0.1061	1.4573
RBH_pair_2441.fa	TRINITY_D124750_c2_g1_i2	0.0769	0.1121	1.4578
RBH_pair_10611.fa	TRINITY_D138371_c1_g1_i1	0.0552	0.0805	1.4579
RBH_pair_9013.fa	TRINITY_D125416_c0_g1_i1	0.0691	0.1007	1.458
RBH_pair_8689.fa	TRINITY_D126171_c3_g1_i3	0.0747	0.109	1.458
RBH_pair_3659.fa	TRINITY_D127287_c2_g3_i3	0.081	0.1182	1.458
RBH_pair_8497.fa	TRINITY_D114323_c4_g4_i2	0.0019	0.0027	1.4581
RBH_pair_3524.fa	TRINITY_D117258_c1_g4_i7	0.6163	0.8987	1.4582
RBH_pair_9761.fa	TRINITY_D130175_c4_g1_i2	0.0393	0.0573	1.4584
RBH_pair_6421.fa	TRINITY_D121557_c0_g1_i1	0.0651	0.0949	1.4586
RBH_pair_10038.fa	TRINITY_D128870_c4_g4_i2	0.0151	0.022	1.4587
RBH_pair_6386.fa	TRINITY_D134323_c3_g1_i1	0.0305	0.0445	1.4588
RBH_pair_909.fa	TRINITY_D124786_c1_g2_i6	0.0571	0.0833	1.4588
RBH_pair_8639.fa	TRINITY_D118006_c0_g1_i3	0.0333	0.0485	1.4592
RBH_pair_7867.fa	TRINITY_D132675_c0_g4_i5	0.0428	0.0624	1.4598
RBH_pair_2852.fa	TRINITY_D133090_c5_g1_i7	0.0296	0.0432	1.4599
RBH_pair_10275.fa	TRINITY_D134561_c5_g1_i1	0.0866	0.1264	1.4599
RBH_pair_5358.fa	TRINITY_D129653_c2_g2_i3	0.1722	0.2515	1.4603
RBH_pair_4359.fa	TRINITY_D121288_c2_g1_i1	0.008	0.0116	1.4609
RBH_pair_5718.fa	TRINITY_D132637_c1_g1_i3	0.1008	0.1473	1.4611
RBH_pair_4135.fa	TRINITY_D121535_c3_g2_i3	0.0337	0.0493	1.4612
RBH_pair_10688.fa	TRINITY_D134288_c3_g1_i4	0.0345	0.0504	1.4616
RBH_pair_3876.fa	TRINITY_D126531_c0_g2_i1	0.0303	0.0444	1.4617
RBH_pair_3780.fa	TRINITY_D127656_c7_g2_i2	0.041	0.06	1.4617
RBH_pair_7794.fa	TRINITY_D128757_c3_g1_i1	0.0029	0.0042	1.4619
RBH_pair_3680.fa	TRINITY_D136250_c8_g1_i1	0.0034	0.005	1.4619
RBH_pair_6414.fa	TRINITY_D125636_c2_g1_i3	0.0616	0.09	1.4619
RBH_pair_5140.fa	TRINITY_D134017_c1_g3_i1	0.0772	0.1129	1.4622
RBH_pair_3116.fa	TRINITY_D133387_c4_g1_i2	0.1	0.1462	1.4623
RBH_pair_7007.fa	TRINITY_D127311_c2_g1_i4	0.0448	0.0655	1.4624
RBH_pair_8907.fa	TRINITY_D138681_c6_g1_i2	0.0365	0.0533	1.463
RBH_pair_1062.fa	TRINITY_D118435_c5_g2_i1	0.243	0.3558	1.4643
RBH_pair_8017.fa	TRINITY_D134599_c0_g1_i1	0.1169	0.1713	1.4649
RBH_pair_7651.fa	TRINITY_D127815_c1_g2_i1	0.1068	0.1565	1.4651
RBH_pair_3728.fa	TRINITY_D116962_c4_g1_i3	0.0374	0.0547	1.4653
RBH_pair_4289.fa	TRINITY_D113652_c5_g1_i1	0.0063	0.0093	1.4656
RBH_pair_1640.fa	TRINITY_D113624_c0_g2_i1	0.1036	0.1518	1.4656
RBH_pair_9491.fa	TRINITY_D133543_c1_g1_i3	0.1353	0.1983	1.466
RBH_pair_6300.fa	TRINITY_D130282_c1_g1_i1	0.047	0.0689	1.4661
RBH_pair_668.fa	TRINITY_D117238_c10_g1_i1	0.1348	0.1976	1.4662
RBH_pair_7068.fa	TRINITY_D138796_c4_g1_i2	0.029	0.0425	1.4664
RBH_pair_6218.fa	TRINITY_D138640_c1_g2_i3	0.0335	0.0492	1.4668
RBH_pair_1408.fa	TRINITY_D132080_c3_g5_i4	0.1163	0.1706	1.4668
RBH_pair_8407.fa	TRINITY_D123719_c4_g3_i2	0.0236	0.0346	1.4672
RBH_pair_9807.fa	TRINITY_D114780_c0_g1_i2	0.0407	0.0597	1.4673
RBH_pair_3735.fa	TRINITY_D129275_c4_g4_i10	0.0546	0.0802	1.4674
RBH_pair_2475.fa	TRINITY_D141214_c3_g1_i4	0.0257	0.0377	1.4675
RBH_pair_4330.fa	TRINITY_D127075_c1_g1_i4	0.0286	0.042	1.4678
RBH_pair_6663.fa	TRINITY_D125442_c2_g1_i4	0.069	0.1013	1.4682
RBH_pair_8372.fa	TRINITY_D135574_c1_g1_i8	0.0666	0.0978	1.4683
RBH_pair_4361.fa	TRINITY_D135216_c3_g1_i3	0.0555	0.0815	1.4688
RBH_pair_3266.fa	TRINITY_D128167_c1_g1_i1	0.0377	0.0554	1.469
RBH_pair_4982.fa	TRINITY_D134673_c4_g1_i2	0.0664	0.0975	1.4691
RBH_pair_8553.fa	TRINITY_D141790_c2_g1_i2	0.123	0.1808	1.4695
RBH_pair_4414.fa	TRINITY_D135705_c9_g1_i1	0.0469	0.0689	1.4696
RBH_pair_9979.fa	TRINITY_D140893_c1_g1_i2	0.0983	0.1446	1.4706
RBH_pair_7337.fa	TRINITY_D135024_c0_g2_i1	0.0539	0.0792	1.4709
RBH_pair_8172.fa	TRINITY_D142162_c1_g2_i4	0.0175	0.0257	1.4713
RBH_pair_7506.fa	TRINITY_D125218_c4_g1_i2	0.018	0.0265	1.4715
RBH_pair_9540.fa	TRINITY_D117049_c1_g1_i10	0.0316	0.0465	1.4719
RBH_pair_2154.fa	TRINITY_D136462_c1_g1_i3	0.0563	0.0829	1.472
RBH_pair_7663.fa	TRINITY_D112500_c0_g1_i4	0.1049	0.1545	1.4723
RBH_pair_8962.fa	TRINITY_D116755_c2_g1_i1	0.035	0.0515	1.4726
RBH_pair_8858.fa	TRINITY_D126108_c0_g1_i2	0.0068	0.01	1.473
RBH_pair_6989.fa	TRINITY_D132204_c6_g1_i2	0.0275	0.0405	1.4732
RBH_pair_9913.fa	TRINITY_D134293_c4_g2_i2	0.0556	0.0819	1.4738
RBH_pair_3579.fa	TRINITY_D142016_c0_g1_i3	0.0434	0.0639	1.4739
RBH_pair_7336.fa	TRINITY_D120605_c0_g2_i4	0.0186	0.0274	1.4742
RBH_pair_8769.fa	TRINITY_D137170_c2_g1_i1	0.0747	0.1101	1.4743
RBH_pair_2557.fa	TRINITY_D125372_c3_g5_i2	0.0566	0.0834	1.4745
RBH_pair_10792.fa	TRINITY_D143248_c1_g1_i2	0.1337	0.1972	1.4745
RBH_pair_1761.fa	TRINITY_D122997_c2_g1_i16	0.0372	0.0549	1.4746
RBH_pair_7746.fa	TRINITY_D124909_c2_g1_i1	0.052	0.0766	1.4746
RBH_pair_4977.fa	TRINITY_D115950_c3_g2_i2	0.1297	0.1912	1.4747
RBH_pair_3092.fa	TRINITY_D134554_c6_g1_i2	0.0651	0.096	1.4748
RBH_pair_3928.fa	TRINITY_D115297_c0_g1_i10	0.0756	0.1115	1.475
RBH_pair_7733.fa	TRINITY_D116880_c3_g1_i1	0.0441	0.0651	1.4752
RBH_pair_8370.fa	TRINITY_D140798_c3_g3_i11	0.0792	0.1168	1.4754
RBH_pair_4633.fa	TRINITY_D118501_c0_g1_i2	0.1373	0.2026	1.4755
RBH_pair_6486.fa	TRINITY_D122148_c8_g1_i1	0.0399	0.0588	1.4757
RBH_pair_7266.fa	TRINITY_D128915_c3_g1_i1	0.0335	0.0495	1.4758
RBH_pair_7669.fa	TRINITY_D114032_c0_g1_i5	0.0633	0.0934	1.4761
RBH_pair_10174.fa	TRINITY_D125654_c3_g4_i3	0.1361	0.2008	1.4761
RBH_pair_3951.fa	TRINITY_D136097_c3_g1_i2	0.0859	0.1269	1.4763
RBH_pair_2585.fa	TRINITY_D139839_c2_g1_i2	0.0226	0.0333	1.4764
RBH_pair_3529.fa	TRINITY_D139434_c1_g1_i4	0.0278	0.0411	1.4766
RBH_pair_10216.fa	TRINITY_D114597_c2_g1_i1	0.0056	0.0082	1.4767
RBH_pair_2262.fa	TRINITY_D123012_c3_g1_i7	0.0285	0.0421	1.4771
RBH_pair_6786.fa	TRINITY_D123504_c1_g3_i2	0.0135	0.0199	1.4772
RBH_pair_10756.fa	TRINITY_D119288_c1_g1_i1	0.1188	0.1756	1.4772
RBH_pair_7518.fa	TRINITY_D133801_c0_g1_i1	0.1151	0.17	1.4773
RBH_pair_5912.fa	TRINITY_D138722_c2_g1_i3	0.0148	0.0219	1.4777
RBH_pair_6118.fa	TRINITY_D133628_c5_g1_i4	0.0274	0.0406	1.4781
RBH_pair_7335.fa	TRINITY_D141601_c2_g1_i1	0.0594	0.0878	1.4782
RBH_pair_4939.fa	TRINITY_D125052_c4_g2_i2	0.0813	0.1202	1.4787
RBH_pair_8046.fa	TRINITY_D126737_c1_g1_i1	0.0498	0.0737	1.4788
RBH_pair_1706.fa	TRINITY_D125968_c0_g1_i1	0.1114	0.1647	1.4788
RBH_pair_10607.fa	TRINITY_D128391_c4_g2_i4	0.0435	0.0644	1.479
RBH_pair_8800.fa	TRINITY_D141008_c4_g3_i2	0.0137	0.0202	1.4795
RBH_pair_9069.fa	TRINITY_D123279_c1_g1_i4	0.0755	0.1117	1.4795
RBH_pair_8373.fa	TRINITY_D128028_c1_g1_i2	0.0776	0.1149	1.4799
RBH_pair_6347.fa	TRINITY_D114829_c4_g3_i1	0.082	0.1213	1.4802
RBH_pair_9152.fa	TRINITY_D142863_c2_g2_i5	0.0244	0.0361	1.4803
RBH_pair_5833.fa	TRINITY_D118254_c6_g1_i2	0.0842	0.1246	1.4805
RBH_pair_2593.fa	TRINITY_D130389_c1_g1_i6	0.0166	0.0245	1.4807
RBH_pair_4850.fa	TRINITY_D130947_c0_g1_i1	0.0358	0.053	1.4808
RBH_pair_6008.fa	TRINITY_D142401_c2_g1_i4	0.1075	0.1592	1.4812
RBH_pair_3552.fa	TRINITY_D141942_c4_g1_i1	0.079	0.117	1.4813
RBH_pair_9309.fa	TRINITY_D134258_c2_g1_i2	0.0112	0.0166	1.4823
RBH_pair_6174.fa	TRINITY_D123701_c14_g1_i1	0.0481	0.0713	1.4828
RBH_pair_9530.fa	TRINITY_D135207_c5_g1_i2	0.0606	0.0899	1.4829
RBH_pair_10069.fa	TRINITY_D124703_c0_g1_i1	0.0155	0.0231	1.4831
RBH_pair_4394.fa	TRINITY_D131577_c0_g1_i1	0.1075	0.1595	1.4837
RBH_pair_3539.fa	TRINITY_D130145_c0_g1_i1	0.0234	0.0347	1.4838
RBH_pair_2380.fa	TRINITY_D142092_c1_g1_i2	0.0477	0.0707	1.4838
RBH_pair_2763.fa	TRINITY_D120717_c6_g1_i5	0.0374	0.0555	1.4841
RBH_pair_8408.fa	TRINITY_D118671_c3_g3_i1	0.0376	0.0558	1.4841
RBH_pair_6207.fa	TRINITY_D125602_c3_g3_i1	0.1233	0.183	1.4842
RBH_pair_10702.fa	TRINITY_D121505_c5_g3_i4	0.0073	0.0109	1.4845
RBH_pair_1432.fa	TRINITY_D118804_c0_g1_i3	0.072	0.1068	1.4847
RBH_pair_2084.fa	TRINITY_D122004_c0_g1_i1	0.0881	0.1308	1.4847
RBH_pair_2669.fa	TRINITY_D135390_c1_g2_i3	0.0512	0.0761	1.4852
