gid	dnds	dn	ds	chr	bias
TRINITY_DN135768_c1_g1_i2	0.08	0.1618	2.0222	auto	female
TRINITY_DN125929_c4_g4_i2	0.0803	0.1446	1.802	auto	female
TRINITY_DN118083_c5_g2_i7	0.0804	0.1586	1.9727	auto	female
TRINITY_DN128561_c0_g1_i2	0.0814	0.1034	1.2705	auto	female
TRINITY_DN135189_c6_g1_i1	0.0815	0.1062	1.303	auto	female
TRINITY_DN135038_c1_g1_i4	0.0817	0.1089	1.3328	auto	female
TRINITY_DN131914_c0_g3_i6	0.0817	0.159	1.9463	auto	female
TRINITY_DN138547_c6_g1_i6	0.0819	0.1217	1.4861	auto	female
TRINITY_DN114829_c4_g3_i1	0.082	0.1213	1.4802	auto	female
TRINITY_DN142661_c2_g1_i8	0.0821	0.1365	1.6629	auto	female
TRINITY_DN139343_c4_g2_i11	0.0831	0.1196	1.4403	auto	female
TRINITY_DN134066_c1_g1_i1	0.0836	0.1491	1.7834	auto	female
TRINITY_DN134206_c4_g1_i1	0.0838	0.1096	1.308	auto	female
TRINITY_DN141996_c6_g1_i1	0.0841	0.0841	1.0003	auto	female
TRINITY_DN118254_c6_g1_i2	0.0842	0.1246	1.4805	auto	female
TRINITY_DN124957_c0_g1_i3	0.0843	0.1627	1.9293	auto	female
TRINITY_DN137815_c0_g3_i2	0.0846	0.144	1.7019	auto	female
TRINITY_DN138412_c0_g5_i2	0.0846	0.1472	1.7405	auto	female
TRINITY_DN126040_c0_g1_i1	0.0846	0.16	1.8903	auto	female
TRINITY_DN126947_c1_g1_i1	0.0847	0.1608	1.8985	auto	female
TRINITY_DN126444_c0_g4_i2	0.085	0.1284	1.5115	auto	female
TRINITY_DN126782_c0_g1_i2	0.085	0.1581	1.8597	auto	female
TRINITY_DN121482_c2_g1_i4	0.0851	0.1551	1.8227	auto	female
TRINITY_DN121418_c3_g1_i1	0.0853	0.1444	1.6933	auto	female
TRINITY_DN143633_c1_g2_i2	0.0859	0.1777	2.069	auto	female
TRINITY_DN131199_c1_g1_i2	0.086	0.1197	1.3918	auto	female
TRINITY_DN112414_c0_g1_i1	0.086	0.135	1.5697	auto	female
TRINITY_DN118261_c6_g1_i3	0.0861	0.1712	1.9875	auto	female
TRINITY_DN138637_c1_g1_i1	0.0862	0.1168	1.3552	auto	female
TRINITY_DN134964_c1_g1_i5	0.0862	0.1182	1.3724	auto	female
TRINITY_DN140971_c0_g1_i9	0.0863	0.0987	1.1439	auto	female
TRINITY_DN142340_c0_g1_i1	0.0864	0.1634	1.8913	auto	female
TRINITY_DN128909_c0_g3_i1	0.0864	0.1811	2.0954	auto	female
TRINITY_DN125748_c0_g1_i3	0.0865	0.1779	2.0563	auto	female
TRINITY_DN138083_c0_g1_i1	0.0866	0.1334	1.5393	auto	female
TRINITY_DN144167_c5_g1_i2	0.0868	0.1541	1.7762	auto	female
TRINITY_DN113725_c0_g1_i7	0.0869	0.1669	1.9215	auto	female
TRINITY_DN141382_c0_g1_i1	0.0873	0.1801	2.0633	auto	female
TRINITY_DN134570_c1_g4_i1	0.0875	0.1209	1.3818	auto	female
TRINITY_DN116414_c5_g1_i4	0.0875	0.158	1.8065	auto	female
TRINITY_DN116326_c0_g1_i1	0.0878	0.1452	1.6535	auto	female
TRINITY_DN121553_c3_g3_i1	0.0882	0.1653	1.8744	auto	female
TRINITY_DN136548_c1_g1_i2	0.0884	0.1611	1.8217	auto	female
TRINITY_DN123376_c4_g1_i1	0.0886	0.0598	0.6745	auto	female
TRINITY_DN132970_c0_g2_i1	0.0886	0.1244	1.4039	auto	female
TRINITY_DN133058_c3_g2_i4	0.0887	0.0884	0.9967	auto	female
TRINITY_DN125609_c4_g1_i1	0.0888	0.1596	1.796	auto	female
TRINITY_DN118662_c1_g1_i3	0.089	0.1287	1.446	auto	female
TRINITY_DN114741_c6_g1_i1	0.0894	0.0734	0.8204	auto	female
TRINITY_DN124283_c1_g1_i3	0.0898	0.1753	1.9527	auto	female
TRINITY_DN131025_c2_g1_i1	0.0902	0.1653	1.8322	auto	female
TRINITY_DN136553_c3_g1_i4	0.0909	0.1619	1.7814	auto	female
TRINITY_DN137493_c0_g2_i1	0.0913	0.1643	1.7999	auto	female
TRINITY_DN113886_c0_g1_i1	0.0916	0.1844	2.0127	auto	female
TRINITY_DN122942_c1_g2_i2	0.0917	0.182	1.9839	auto	female
TRINITY_DN114726_c0_g1_i1	0.0919	0.1728	1.8798	auto	female
TRINITY_DN116501_c2_g1_i2	0.092	0.1008	1.0964	auto	female
TRINITY_DN130240_c1_g1_i3	0.092	0.1471	1.5988	auto	female
TRINITY_DN130696_c3_g1_i4	0.0923	0.1612	1.7467	auto	female
TRINITY_DN129242_c4_g4_i1	0.0924	0.1671	1.8074	auto	female
TRINITY_DN139515_c4_g1_i2	0.0928	0.1848	1.9917	auto	female
TRINITY_DN120821_c1_g1_i2	0.0929	0.1544	1.6627	auto	female
TRINITY_DN118304_c3_g2_i2	0.0929	0.1894	2.0383	auto	female
TRINITY_DN142379_c1_g1_i6	0.093	0.1164	1.2515	auto	female
TRINITY_DN111799_c0_g1_i2	0.0931	0.1833	1.97	auto	female
TRINITY_DN138424_c6_g2_i2	0.0934	0.1456	1.5591	auto	female
TRINITY_DN122891_c2_g2_i1	0.0935	0.1152	1.2318	auto	female
TRINITY_DN117852_c2_g1_i1	0.094	0.1045	1.111	auto	female
TRINITY_DN130952_c1_g1_i1	0.0941	0.1417	1.506	auto	female
TRINITY_DN131253_c4_g1_i1	0.0941	0.1708	1.8146	auto	female
TRINITY_DN139354_c0_g7_i2	0.0942	0.1947	2.066	auto	female
TRINITY_DN134087_c2_g1_i2	0.0943	0.0972	1.0307	auto	female
TRINITY_DN136198_c4_g1_i5	0.0947	0.177	1.8692	auto	female
TRINITY_DN113892_c0_g1_i2	0.0949	0.1992	2.0982	auto	female
TRINITY_DN117803_c3_g2_i5	0.0951	0.0964	1.0139	auto	female
TRINITY_DN126708_c1_g1_i2	0.0952	0.1379	1.448	auto	female
TRINITY_DN124607_c0_g1_i2	0.0952	0.1511	1.5878	auto	female
TRINITY_DN116133_c1_g1_i6	0.0952	0.1807	1.8975	auto	female
TRINITY_DN141475_c0_g1_i2	0.0957	0.1329	1.3893	auto	female
TRINITY_DN130923_c0_g1_i5	0.0957	0.1656	1.7302	auto	female
TRINITY_DN135920_c0_g1_i5	0.0959	0.1573	1.6414	auto	female
TRINITY_DN126775_c5_g1_i1	0.0961	0.1335	1.3882	auto	female
TRINITY_DN144038_c7_g1_i2	0.0961	0.1581	1.6452	auto	female
TRINITY_DN129627_c6_g4_i1	0.0962	0.1731	1.7987	auto	female
TRINITY_DN117891_c6_g1_i3	0.0965	0.1515	1.5694	auto	female
TRINITY_DN124043_c1_g1_i2	0.0967	0.1913	1.9785	auto	female
TRINITY_DN138574_c2_g1_i5	0.0972	0.0847	0.8717	auto	female
TRINITY_DN126081_c0_g1_i1	0.0973	0.1289	1.3255	auto	female
TRINITY_DN116338_c0_g1_i1	0.0982	0.2013	2.0491	auto	female
TRINITY_DN133375_c0_g1_i2	0.0983	0.2006	2.0397	auto	female
TRINITY_DN124357_c1_g1_i2	0.0988	0.1377	1.3936	auto	female
TRINITY_DN136224_c0_g1_i4	0.0989	0.1009	1.0197	auto	female
TRINITY_DN119122_c3_g1_i5	0.0989	0.1511	1.5272	auto	female
TRINITY_DN141169_c1_g2_i5	0.0991	0.1893	1.9101	auto	female
TRINITY_DN133499_c1_g1_i2	0.0999	0.128	1.2811	auto	female
TRINITY_DN114673_c0_g1_i3	0.0999	0.1977	1.9789	auto	female
TRINITY_DN133387_c4_g1_i2	0.1	0.1462	1.4623	auto	female
TRINITY_DN133302_c1_g1_i4	0.1	0.1661	1.6604	auto	female
TRINITY_DN137126_c0_g1_i1	0.1002	0.2003	1.9981	auto	female
TRINITY_DN129490_c0_g1_i3	0.1003	0.1816	1.8106	auto	female
TRINITY_DN125184_c0_g1_i6	0.1003	0.1861	1.8549	auto	female
TRINITY_DN131999_c0_g2_i1	0.1007	0.1994	1.9812	auto	female
TRINITY_DN134691_c2_g3_i1	0.1009	0.0835	0.8277	auto	female
TRINITY_DN125793_c1_g3_i1	0.1013	0.1703	1.6818	auto	female
TRINITY_DN115459_c0_g1_i1	0.1018	0.1631	1.6028	auto	female
TRINITY_DN121461_c0_g1_i4	0.1019	0.1743	1.7111	auto	female
TRINITY_DN125170_c6_g1_i1	0.1019	0.2088	2.0482	auto	female
TRINITY_DN125404_c0_g1_i1	0.103	0.1403	1.3619	auto	female
TRINITY_DN140903_c2_g1_i1	0.1033	0.1885	1.8246	auto	female
TRINITY_DN125216_c3_g3_i3	0.1038	0.2041	1.9661	auto	female
TRINITY_DN136002_c0_g1_i1	0.1039	0.2165	2.0834	auto	female
TRINITY_DN136819_c0_g2_i1	0.1042	0.1743	1.6727	auto	female
TRINITY_DN120524_c7_g1_i3	0.1043	0.2014	1.9314	auto	female
TRINITY_DN133821_c0_g1_i1	0.1047	0.186	1.7763	auto	female
TRINITY_DN137138_c0_g1_i8	0.1048	0.1441	1.375	auto	female
TRINITY_DN112500_c0_g1_i4	0.1049	0.1545	1.4723	auto	female
TRINITY_DN114894_c0_g1_i4	0.1049	0.1843	1.758	auto	female
TRINITY_DN133573_c2_g3_i3	0.105	0.1456	1.3867	auto	female
TRINITY_DN117565_c0_g1_i3	0.1052	0.2091	1.9885	auto	female
TRINITY_DN124056_c2_g1_i1	0.1055	0.1382	1.3104	auto	female
TRINITY_DN140516_c0_g1_i10	0.1059	0.2172	2.0512	auto	female
TRINITY_DN143021_c3_g2_i6	0.1063	0.1344	1.264	auto	female
TRINITY_DN125871_c1_g2_i1	0.1066	0.1968	1.8467	auto	female
TRINITY_DN121250_c1_g1_i1	0.1069	0.183	1.7115	auto	female
TRINITY_DN128544_c8_g1_i2	0.1069	0.205	1.9172	auto	female
TRINITY_DN119103_c2_g1_i3	0.1074	0.1133	1.0547	auto	female
TRINITY_DN125511_c0_g1_i1	0.1074	0.203	1.8898	auto	female
TRINITY_DN131577_c0_g1_i1	0.1075	0.1595	1.4837	auto	female
TRINITY_DN123112_c1_g1_i2	0.1076	0.2101	1.9531	auto	female
TRINITY_DN139021_c0_g2_i5	0.1079	0.1991	1.8456	auto	female
TRINITY_DN141875_c7_g1_i2	0.108	0.1787	1.6555	auto	female
TRINITY_DN136771_c1_g1_i2	0.1083	0.2102	1.9415	auto	female
TRINITY_DN133371_c0_g1_i2	0.1092	0.2241	2.0517	auto	female
TRINITY_DN139813_c1_g1_i2	0.1093	0.214	1.9585	auto	female
TRINITY_DN122675_c3_g1_i1	0.1095	0.221	2.0176	auto	female
TRINITY_DN120742_c2_g3_i9	0.1104	0.0999	0.9044	auto	female
TRINITY_DN142245_c2_g1_i3	0.1106	0.1878	1.6984	auto	female
TRINITY_DN134096_c0_g1_i4	0.1108	0.1995	1.8004	auto	female
TRINITY_DN130973_c0_g1_i3	0.1109	0.2086	1.881	auto	female
TRINITY_DN137256_c1_g3_i1	0.1111	0.189	1.7021	auto	female
TRINITY_DN136930_c2_g1_i2	0.1117	0.228	2.0411	auto	female
TRINITY_DN136229_c0_g2_i2	0.1122	0.1862	1.6602	auto	female
TRINITY_DN138912_c3_g2_i2	0.1122	0.1897	1.6896	auto	female
TRINITY_DN140583_c1_g1_i2	0.1122	0.2279	2.031	auto	female
TRINITY_DN136171_c2_g1_i1	0.1128	0.22	1.9508	auto	female
TRINITY_DN143245_c3_g2_i1	0.1128	0.2204	1.9549	auto	female
TRINITY_DN131526_c1_g1_i3	0.113	0.2269	2.0079	auto	female
TRINITY_DN118626_c0_g3_i3	0.113	0.2325	2.057	auto	female
TRINITY_DN136010_c1_g2_i3	0.113	0.2335	2.0657	auto	female
TRINITY_DN124877_c1_g1_i1	0.1132	0.1058	0.9348	auto	female
TRINITY_DN141653_c2_g1_i3	0.1132	0.1822	1.6087	auto	female
TRINITY_DN120821_c1_g2_i2	0.1135	0.2255	1.9863	auto	female
TRINITY_DN137299_c2_g1_i3	0.1139	0.1735	1.5225	auto	female
TRINITY_DN114620_c8_g2_i5	0.1143	0.191	1.6708	auto	female
TRINITY_DN128929_c3_g1_i1	0.1147	0.1822	1.5882	auto	female
TRINITY_DN133801_c0_g1_i1	0.1151	0.17	1.4773	auto	female
TRINITY_DN112269_c0_g1_i1	0.1155	0.1796	1.555	auto	female
TRINITY_DN130813_c6_g1_i1	0.1156	0.1459	1.2628	auto	female
TRINITY_DN136685_c1_g3_i2	0.1158	0.1775	1.5328	auto	female
TRINITY_DN120702_c1_g1_i1	0.1159	0.1385	1.195	auto	female
TRINITY_DN140825_c9_g1_i1	0.116	0.2433	2.0985	auto	female
TRINITY_DN132080_c3_g5_i4	0.1163	0.1706	1.4668	auto	female
TRINITY_DN142305_c2_g1_i1	0.1167	0.2247	1.9253	auto	female
TRINITY_DN137657_c0_g1_i1	0.1172	0.1929	1.6464	auto	female
TRINITY_DN130323_c1_g4_i3	0.1172	0.2112	1.8019	auto	female
TRINITY_DN141535_c5_g4_i1	0.1173	0.193	1.6454	auto	female
TRINITY_DN126755_c0_g1_i3	0.1174	0.1592	1.356	auto	female
TRINITY_DN138260_c0_g2_i9	0.1176	0.2239	1.9035	auto	female
TRINITY_DN130206_c1_g1_i1	0.1177	0.1115	0.9478	auto	female
TRINITY_DN133474_c1_g1_i1	0.1178	0.1871	1.5883	auto	female
TRINITY_DN133168_c6_g2_i1	0.1183	0.1918	1.6214	auto	female
TRINITY_DN136602_c1_g1_i1	0.1183	0.1918	1.6217	auto	female
TRINITY_DN119288_c1_g1_i1	0.1188	0.1756	1.4772	auto	female
TRINITY_DN127940_c0_g1_i6	0.119	0.1853	1.5571	auto	female
TRINITY_DN139097_c4_g1_i4	0.1195	0.2181	1.8255	auto	female
TRINITY_DN135440_c2_g1_i1	0.1199	0.2424	2.0222	auto	female
TRINITY_DN129966_c0_g1_i6	0.1207	0.1347	1.1168	auto	female
TRINITY_DN118554_c4_g1_i8	0.1207	0.238	1.9728	auto	female
TRINITY_DN139184_c3_g1_i1	0.1208	0.2274	1.8816	auto	female
TRINITY_DN142767_c7_g2_i1	0.1209	0.2529	2.0912	auto	female
TRINITY_DN135937_c0_g1_i5	0.1218	0.1649	1.3546	auto	female
TRINITY_DN130841_c0_g2_i9	0.1219	0.2051	1.6829	auto	female
TRINITY_DN135537_c1_g3_i2	0.1221	0.1901	1.5566	auto	female
TRINITY_DN135767_c2_g4_i1	0.1226	0.2108	1.7189	auto	female
TRINITY_DN141900_c0_g1_i1	0.1228	0.1931	1.573	auto	female
TRINITY_DN116118_c1_g1_i6	0.1228	0.1955	1.5917	auto	female
TRINITY_DN113027_c0_g1_i1	0.1232	0.2325	1.8876	auto	female
TRINITY_DN137281_c2_g1_i2	0.1235	0.2334	1.8901	auto	female
TRINITY_DN121941_c4_g1_i2	0.1237	0.2309	1.8664	auto	female
TRINITY_DN136174_c0_g2_i12	0.1243	0.258	2.076	auto	female
TRINITY_DN116086_c7_g1_i1	0.1248	0.2285	1.8303	auto	female
TRINITY_DN128676_c4_g1_i1	0.125	0.1201	0.9612	auto	female
TRINITY_DN134085_c4_g1_i1	0.1251	0.0909	0.7271	auto	female
TRINITY_DN140024_c3_g1_i2	0.1256	0.1599	1.2737	auto	female
TRINITY_DN140922_c1_g1_i5	0.1262	0.2163	1.7131	auto	female
TRINITY_DN121975_c3_g2_i2	0.1265	0.1991	1.5745	auto	female
TRINITY_DN127908_c0_g1_i6	0.1265	0.2332	1.8434	auto	female
TRINITY_DN131071_c1_g1_i4	0.1266	0.2285	1.8049	auto	female
TRINITY_DN134430_c1_g1_i1	0.1269	0.2643	2.0826	auto	female
TRINITY_DN131264_c2_g2_i4	0.1274	0.1359	1.0666	auto	female
TRINITY_DN122171_c1_g2_i1	0.1274	0.1775	1.3932	auto	female
TRINITY_DN143870_c2_g1_i1	0.1274	0.264	2.0717	auto	female
TRINITY_DN124924_c3_g1_i1	0.1275	0.1283	1.0067	auto	female
TRINITY_DN113128_c0_g1_i1	0.1277	0.1989	1.5575	auto	female
TRINITY_DN136147_c3_g1_i2	0.128	0.2297	1.7942	auto	female
TRINITY_DN133540_c7_g1_i1	0.1282	0.1583	1.2352	auto	female
TRINITY_DN129755_c2_g1_i2	0.1287	0.0938	0.7293	auto	female
TRINITY_DN118921_c0_g2_i1	0.1291	0.2072	1.6054	auto	female
TRINITY_DN119301_c1_g1_i3	0.1296	0.2496	1.926	auto	female
TRINITY_DN116924_c0_g1_i1	0.1297	0.1932	1.4899	auto	female
TRINITY_DN139196_c6_g1_i3	0.1306	0.2459	1.8833	auto	female
TRINITY_DN121045_c1_g2_i5	0.1319	0.2454	1.8599	auto	female
TRINITY_DN128547_c7_g1_i3	0.132	0.1629	1.2347	auto	female
TRINITY_DN123889_c0_g1_i1	0.1333	0.2654	1.9913	auto	female
TRINITY_DN143248_c1_g1_i2	0.1337	0.1972	1.4745	auto	female
TRINITY_DN122024_c5_g3_i2	0.1344	0.2111	1.571	auto	female
TRINITY_DN124906_c1_g1_i5	0.135	0.1453	1.0763	auto	female
TRINITY_DN120777_c0_g1_i1	0.1363	0.2399	1.7605	auto	female
TRINITY_DN130706_c0_g2_i1	0.1369	0.2511	1.8335	auto	female
TRINITY_DN133519_c0_g5_i2	0.1376	0.2786	2.0251	auto	female
TRINITY_DN119243_c0_g1_i1	0.1379	0.2586	1.8757	auto	female
TRINITY_DN116470_c1_g1_i5	0.1381	0.2723	1.971	auto	female
TRINITY_DN137898_c0_g1_i2	0.1382	0.2724	1.9713	auto	female
TRINITY_DN134116_c8_g1_i1	0.1387	0.2544	1.8347	auto	female
TRINITY_DN118401_c2_g1_i3	0.1394	0.2472	1.7729	auto	female
TRINITY_DN120212_c8_g1_i1	0.1405	0.1895	1.3486	auto	female
TRINITY_DN113342_c0_g1_i2	0.1422	0.2158	1.5184	auto	female
TRINITY_DN130091_c4_g1_i3	0.1423	0.2673	1.8791	auto	female
TRINITY_DN112706_c0_g2_i2	0.1425	0.2517	1.7664	auto	female
TRINITY_DN133398_c5_g1_i1	0.1428	0.2493	1.746	auto	female
TRINITY_DN134574_c5_g1_i1	0.1428	0.2594	1.8166	auto	female
TRINITY_DN119984_c1_g1_i3	0.143	0.1723	1.2044	auto	female
TRINITY_DN118563_c3_g1_i1	0.1436	0.2225	1.55	auto	female
TRINITY_DN131995_c1_g1_i1	0.1439	0.2722	1.8916	auto	female
TRINITY_DN125371_c1_g2_i1	0.144	0.2761	1.9176	auto	female
TRINITY_DN141412_c4_g1_i3	0.146	0.2976	2.0382	auto	female
TRINITY_DN120535_c0_g1_i1	0.1464	0.2993	2.0444	auto	female
TRINITY_DN133436_c3_g2_i4	0.1468	0.1639	1.1164	auto	female
TRINITY_DN125956_c1_g1_i1	0.1469	0.1701	1.1585	auto	female
TRINITY_DN131282_c5_g2_i4	0.1482	0.2505	1.6904	auto	female
TRINITY_DN120980_c3_g4_i9	0.1485	0.3085	2.0772	auto	female
TRINITY_DN114358_c2_g2_i3	0.1493	0.2561	1.7153	auto	female
TRINITY_DN119250_c0_g3_i4	0.1499	0.2799	1.8669	auto	female
TRINITY_DN131326_c2_g1_i1	0.151	0.1835	1.2154	auto	female
TRINITY_DN124721_c0_g1_i2	0.1511	0.2662	1.7618	auto	female
TRINITY_DN137412_c0_g1_i1	0.1522	0.282	1.8523	auto	female
TRINITY_DN136153_c0_g1_i2	0.1533	0.287	1.873	auto	female
TRINITY_DN134356_c0_g1_i5	0.1544	0.1925	1.2468	auto	female
TRINITY_DN112926_c0_g1_i1	0.1554	0.1219	0.7844	auto	female
TRINITY_DN121480_c0_g1_i7	0.1563	0.2823	1.8066	auto	female
TRINITY_DN139983_c3_g1_i1	0.1564	0.2349	1.5018	auto	female
TRINITY_DN133624_c2_g2_i2	0.1565	0.1949	1.2456	auto	female
TRINITY_DN137708_c1_g1_i1	0.1568	0.3068	1.9562	auto	female
TRINITY_DN126295_c6_g2_i2	0.1571	0.1801	1.1466	auto	female
TRINITY_DN121031_c8_g1_i6	0.1572	0.2483	1.5793	auto	female
TRINITY_DN137057_c0_g1_i3	0.1581	0.3118	1.9716	auto	female
TRINITY_DN121716_c1_g2_i1	0.1601	0.1802	1.1256	auto	female
TRINITY_DN114377_c0_g1_i1	0.1602	0.3064	1.9122	auto	female
TRINITY_DN124883_c0_g4_i9	0.1603	0.2679	1.6711	auto	female
TRINITY_DN112576_c0_g1_i3	0.1616	0.3374	2.0873	auto	female
TRINITY_DN118495_c0_g1_i8	0.1623	0.1205	0.7424	auto	female
TRINITY_DN127371_c1_g4_i1	0.1624	0.2635	1.6227	auto	female
TRINITY_DN120464_c0_g1_i1	0.1629	0.3309	2.0316	auto	female
TRINITY_DN141007_c3_g1_i2	0.1643	0.2814	1.7127	auto	female
TRINITY_DN112605_c0_g1_i1	0.1643	0.2879	1.7522	auto	female
TRINITY_DN127388_c0_g1_i2	0.1646	0.2232	1.3561	auto	female
TRINITY_DN142864_c1_g1_i1	0.1651	0.31	1.8775	auto	female
TRINITY_DN118577_c5_g1_i3	0.1654	0.3286	1.9871	auto	female
TRINITY_DN128662_c1_g1_i4	0.1655	0.2989	1.8062	auto	female
TRINITY_DN125178_c2_g1_i5	0.1661	0.1966	1.1832	auto	female
TRINITY_DN142543_c1_g1_i1	0.1662	0.2591	1.5594	auto	female
TRINITY_DN112235_c0_g1_i1	0.1671	0.178	1.0651	auto	female
TRINITY_DN135052_c10_g1_i1	0.1678	0.2281	1.3595	auto	female
TRINITY_DN125945_c2_g3_i1	0.1708	0.1582	0.9264	auto	female
TRINITY_DN117590_c3_g2_i4	0.171	0.2398	1.4021	auto	female
TRINITY_DN135724_c2_g2_i2	0.1711	0.3223	1.8841	auto	female
TRINITY_DN127888_c5_g1_i1	0.1738	0.2863	1.6479	auto	female
TRINITY_DN132251_c4_g1_i3	0.1749	0.3083	1.7632	auto	female
TRINITY_DN115675_c1_g1_i2	0.1753	0.238	1.3576	auto	female
TRINITY_DN119884_c13_g1_i2	0.1754	0.3645	2.0779	auto	female
TRINITY_DN121566_c1_g2_i3	0.1759	0.3103	1.7644	auto	female
TRINITY_DN131819_c4_g2_i3	0.1762	0.167	0.9477	auto	female
TRINITY_DN116358_c0_g1_i1	0.1784	0.2901	1.6261	auto	female
TRINITY_DN118373_c8_g1_i5	0.1788	0.3125	1.7483	auto	female
TRINITY_DN139362_c5_g1_i1	0.1822	0.3435	1.8853	auto	female
TRINITY_DN140668_c1_g1_i6	0.1824	0.3425	1.8783	auto	female
TRINITY_DN142861_c2_g1_i4	0.1828	0.337	1.8438	auto	female
TRINITY_DN130659_c3_g2_i4	0.1839	0.38	2.0666	auto	female
TRINITY_DN758_c0_g1_i1	0.1868	0.2261	1.2102	auto	female
TRINITY_DN123278_c5_g1_i4	0.1869	0.3504	1.8749	auto	female
TRINITY_DN141749_c1_g1_i3	0.1872	0.2203	1.1768	auto	female
TRINITY_DN118629_c4_g2_i4	0.1874	0.1944	1.0372	auto	female
TRINITY_DN117285_c0_g4_i2	0.191	0.3746	1.9615	auto	female
TRINITY_DN139932_c1_g2_i1	0.1948	0.3084	1.5833	auto	female
TRINITY_DN132226_c1_g3_i1	0.195	0.3924	2.0117	auto	female
TRINITY_DN129046_c0_g1_i1	0.1951	0.3662	1.8771	auto	female
TRINITY_DN142993_c6_g1_i1	0.1954	0.358	1.832	auto	female
TRINITY_DN125141_c4_g2_i2	0.1955	0.2034	1.04	auto	female
TRINITY_DN117355_c0_g2_i2	0.1962	0.2329	1.187	auto	female
TRINITY_DN98933_c0_g1_i3	0.1991	0.3788	1.902	auto	female
TRINITY_DN124336_c5_g1_i3	0.201	0.2867	1.4259	auto	female
TRINITY_DN122357_c5_g2_i7	0.2049	0.3236	1.5797	auto	female
TRINITY_DN113099_c0_g1_i1	0.2052	0.3381	1.6471	auto	female
TRINITY_DN135814_c8_g1_i3	0.2058	0.4072	1.9785	auto	female
TRINITY_DN121655_c0_g1_i1	0.208	0.3656	1.7573	auto	female
TRINITY_DN103385_c0_g1_i1	0.2176	0.415	1.9073	auto	female
TRINITY_DN113912_c0_g2_i1	0.2202	0.4489	2.0387	auto	female
TRINITY_DN131991_c5_g1_i1	0.2204	0.41	1.8606	auto	female
TRINITY_DN133903_c2_g1_i4	0.2235	0.3464	1.5496	auto	female
TRINITY_DN117243_c0_g1_i7	0.2261	0.3421	1.513	auto	female
TRINITY_DN116522_c0_g1_i5	0.2266	0.302	1.3327	auto	female
TRINITY_DN138636_c6_g1_i1	0.2274	0.2077	0.9134	auto	female
TRINITY_DN120104_c0_g1_i1	0.2317	0.3148	1.3587	auto	female
TRINITY_DN140390_c1_g1_i2	0.2409	0.4109	1.7055	auto	female
TRINITY_DN125787_c7_g1_i2	0.2415	0.4203	1.7398	auto	female
TRINITY_DN115119_c2_g1_i14	0.2497	0.4784	1.9162	auto	female
TRINITY_DN137905_c0_g2_i6	0.2511	0.4179	1.6646	auto	female
TRINITY_DN131205_c3_g1_i1	0.2526	0.3296	1.3047	auto	female
TRINITY_DN144001_c4_g4_i1	0.2591	0.4813	1.8573	auto	female
TRINITY_DN129925_c0_g1_i2	0.2618	0.5345	2.0415	auto	female
TRINITY_DN135260_c5_g1_i4	0.2742	0.5499	2.0054	auto	female
TRINITY_DN136836_c2_g1_i1	0.2811	0.4181	1.4873	auto	female
TRINITY_DN121029_c2_g1_i4	0.2819	0.4654	1.6508	auto	female
TRINITY_DN117850_c2_g4_i4	0.283	0.5288	1.8686	auto	female
TRINITY_DN123595_c3_g1_i1	0.2917	0.5384	1.8455	auto	female
TRINITY_DN137099_c0_g1_i2	0.309	0.6379	2.0641	auto	female
TRINITY_DN128200_c2_g3_i2	0.3307	0.4036	1.2206	auto	female
TRINITY_DN115458_c0_g1_i1	0.3426	0.3541	1.0338	auto	female
TRINITY_DN140188_c1_g1_i11	0.352	0.6091	1.7303	auto	female
TRINITY_DN138022_c0_g1_i1	0.4071	0.5048	1.2401	auto	female
TRINITY_DN130392_c9_g3_i1	0.4734	0.7529	1.5905	auto	female
TRINITY_DN114116_c0_g1_i5	0.4749	0.8411	1.7712	auto	female
TRINITY_DN112031_c0_g1_i1	0.8319	1.4091	1.6939	auto	female
TRINITY_DN117211_c3_g1_i1	1.0828	1.8494	1.708	auto	female
TRINITY_DN115133_c2_g2_i7	0.0085	0.0147	1.7206	Chr01	male
TRINITY_DN137886_c1_g3_i4	0.0251	0.0359	1.4312	Chr01	male
TRINITY_DN138492_c0_g1_i6	0.0315	0.0337	1.0712	Chr01	male
TRINITY_DN126731_c1_g1_i2	0.0342	0.0323	0.9448	Chr01	male
TRINITY_DN117966_c0_g1_i5	0.0374	0.0438	1.1711	Chr01	male
TRINITY_DN132348_c1_g1_i1	0.0375	0.0633	1.6861	Chr01	male
TRINITY_DN123915_c10_g1_i3	0.038	0.051	1.3442	Chr01	male
TRINITY_DN135417_c0_g2_i3	0.0397	0.0762	1.9182	Chr01	male
TRINITY_DN139356_c3_g1_i2	0.0407	0.068	1.6687	Chr01	male
TRINITY_DN115580_c1_g1_i2	0.0408	0.0712	1.7436	Chr01	male
TRINITY_DN127656_c7_g2_i2	0.041	0.06	1.4617	Chr01	male
TRINITY_DN121969_c1_g2_i1	0.0412	0.0704	1.7112	Chr01	male
TRINITY_DN127096_c7_g1_i1	0.0443	0.0833	1.8799	Chr01	male
TRINITY_DN120651_c3_g1_i19	0.0471	0.0218	0.4617	Chr01	male
TRINITY_DN131902_c1_g1_i1	0.0472	0.0768	1.6269	Chr01	male
TRINITY_DN137566_c3_g2_i1	0.0483	0.0907	1.8768	Chr01	male
TRINITY_DN121322_c1_g1_i1	0.0494	0.0576	1.1679	Chr01	male
